sound,rule,binomials,structure,predicted_order,binomials2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_4.keys,key_resp_4.rt,rating_2.response,rating_2.rt,rating_5.response,rating_5.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\ENG_GHM\fibsterfeabster.wav,VL,fibster and feabster               feabster and fibster,conj,L,,0,9,9,38,,,,,,,6,10.987,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\fullsyfoolsy.wav,VL,fullsy and foolsy                    foolsy and fullsy,conj,L,,0,10,10,37,,,,,,,5,15.196,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\pleefterplifter.wav,VL,pleefter and plifter                 plifter and pleefter,conj,R,,0,11,11,36,,,,,,,5,15.027,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\sponersoner.wav,ICN,sponer-soner              soner-sponer,red,R,,0,12,12,41,,,,,,,5,7.851,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\restellresteg.wav,FS,restell-resteg              resteg-restell,red,R,,0,13,13,11,,,,,,,3,17.874,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\ristyreasty.wav,VL,risty-reasty                 reasty-risty,red,L,,0,14,14,34,,,,,,,2,13.679,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\bepleckbeplock.wav,VQ,bepleck and beplock            beplock and bepleck,conj,L,,0,15,15,27,,,,,,,1,10.314,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\bockelbeckel.wav,VQ,bockel-beckel                beckel-bockel,red,R,,0,16,16,21,,,,,,,2,14.005,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\beroapberoapt.wav,FCN,beroap-beroapt          beroapt-beroap,red,L,,0,17,17,52,,,,,,,1,15.022,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\neasterheaster.wav,IS,neaster and heaster             heaster and neaster,conj,R,,0,18,18,5,,,,,,,6,15.548,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\rizeptrizep.wav,FCN,rizept and rizep                   rizep and rizept,conj,R,,0,19,19,55,,,,,,,6,6.861,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\lishooclishoon.wav,FS,lishooc-lishoon           lishoon-lishooc,red,L,,0,20,20,12,,,,,,,3,18.684,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\revecrevect.wav,FCN,revec-revect               revect-revec,red,L,,0,21,21,54,,,,,,,2,10.134,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\plengsterpengster.wav,ICN,plenster and penster            penster and plenster,conj,R,,0,22,22,47,,,,,,,5,8.552,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\clazzipclizzip.wav,VQ,clazzip-clizzip               clizzip-clazzip,red,R,,0,23,23,22,,,,,,,6,6.477,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\horketnorket.wav,IS,horkit-norkit                norkit-horkit,red,L,,0,24,24,2,,,,,,,5,14.052,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\linooctlinooc.wav,FCN,linooct and linooc                linooc and linooct,conj,R,,0,25,25,59,,,,,,,5,17.08,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\loskylesky.wav,VQ,losky and lesky                   lesky and losky,conj,R,,0,26,26,29,,,,,,,2,11.808,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\deriptderip.wav,FCN,deript and derip                   derip and deript,conj,R,,0,27,27,57,,,,,,,2,12.891,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\seroapseroapt.wav,FCN,seroap-seroapt          seroapt-seroap,red,L,,0,28,28,50,,,,,,,1,7.176,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\yoglitstoglits.wav,IS,yoglits and toglits                toglits and yoglits,conj,L,,0,29,29,8,,,,,,,1,7.263,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\bickeshbickel.wav,FS,bickesh-bickell           bickell-bickesh,red,L,,0,30,30,10,,,,,,,2,8.468,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\tefoiltefoig.wav,FS,tefoil and tefoig                  tefoig and tefoil,conj,R,,0,31,31,19,,,,,,,1,5.441,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\vertylerty.wav,IS,verty-lerty                   lerty-verty,red,R,,0,32,32,1,,,,,,,5,6.075,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\resteacresteact.wav,FCN,resteac and resteact            resteact and resteac,conj,L,,0,33,33,58,,,,,,,1,6.105,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\fedooptfedoop.wav,FCN,fedoopt-fedoop           fedoop-fedoopt,red,R,,0,34,34,53,,,,,,,6,7.838,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\kizzykrizzy.wav,ICN,kizzy-krizzy               krizzy-kizzy,red,L,,0,35,35,40,,,,,,,2,6.733,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\lisketlasket.wav,VQ,lisket-lasket                  lasket-lisket,red,L,,0,36,36,20,,,,,,,2,7.511,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\deefelheefel.wav,IS,deefel-heefel               heefel-deefel,red,R,,0,37,37,3,,,,,,,5,7.56,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\loogleboogle.wav,IS,loogle-boogle              boogle-loogle,red,L,,0,38,38,0,,,,,,,6,7.838,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\lantiesvanties.wav,IS,lanties and vanties               vanties and lanties,conj,L,,0,39,39,6,,,,,,,5,10.381,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\croosetcooset.wav,ICN,crooset-cooset           cooset-crooset,red,R,,0,40,40,43,,,,,,,2,6.357,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\hestamhestad.wav,FS,hestam and hestad            hestad and hestam,conj,R,,0,41,41,17,,,,,,,3,18.497,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\deckeldockel.wav,VQ,deckel-dockel                dockel-deckel,red,L,,0,42,42,23,,,,,,,4,10.885,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\redoolredoob.wav,FS,redool and redoob       redoob and redool,conj,R,,0,43,43,15,,,,,,,5,6.262,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\miscottmiscon.wav,FS,miscott-miscon          miscon-miscott,red,L,,0,44,44,14,,,,,,,6,5.707,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\beetowbreetow.wav,ICN,beetow and breetow             breetow and beetow,conj,L,,0,45,45,48,,,,,,,5,5.628,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\booteecboteect.wav,FCN,boteec and boteect              boteect and boteec,conj,L,,0,46,46,56,,,,,,,2,5.519,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\revidrevad.wav,VQ,revid-revad                     revad-revid,red,L,,0,47,47,24,,,,,,,3,5.197,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\steloatsteloam.wav,FS,steloat and steloam           steloam and steloat,conj,L,,0,48,48,18,,,,,,,5,10.926,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\befoolpbefulp.wav,VL,befoolp and befulp                 befulp and befoolp,conj,R,,0,49,49,39,,,,,,,5,17.554,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\guskingluskin.wav,ICN,guskin-gluskin            gluskin-guskin,red,L,,0,50,50,42,,,,,,,2,11.488,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\spoolkyspullky.wav,VL,spoolky and spullky              spullky and spoolky,conj,R,,0,51,51,35,,,,,,,2,8.927,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\bullgorboolgor.wav,VL,bullgor-boolgor            boolgor-bullgor,red,L,,0,52,52,33,,,,,,,2,18.449,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\listerleaster.wav,VL,lister-leaster               leaster-lister,red,L,,0,53,53,30,,,,,,,5,4.711,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\biscowwiscow.wav,IS,biscow and wiscow              wiscow and biscow,conj,R,,0,54,54,9,,,,,,,6,4.744,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\lomickgomick.wav,IS,lomick-gomick            gomick-lomick,red,L,,0,55,55,4,,,,,,,2,5.819,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\pichoogpichoon.wav,FS,pichoog and pichoon          pichoon and pichoog,conj,L,,0,56,56,16,,,,,,,5,11.726,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\cleesty-clisty.wav,VL,cleesty-clisty              clisty-cleesty,red,R,,0,57,57,32,,,,,,,1,10.586,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\sigglestiggle.wav,ICN,siggle and stiggle                stiggle and siggle,conj,L,,0,58,58,46,,,,,,,5,8.898,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\spettysetty.wav,ICN,spetty and setty                  setty and spetty,conj,R,,0,59,59,45,,,,,,,1,5.448,,,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\bilnerbulner.wav,Q/L,,red,L,bilner-bullner               bilner-bealner,,,,,0,0,0,1,,,,,2,9.862,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\deblicdreblic.wav,ICN/Q,,conj,R,deblic and dreblic                    deblic and doblic,,,,,0,1,1,25,,,,,6,6.582,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\seskykesky.wav,IS/ICN,,conj,L,sesky and kesky                    sesky and slesky ,,,,,0,2,2,35,,,,,4,9.241,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\kettipkrettip.wav,ICN/Q,,conj,R,kettip and krettip                     kettip and kottip,,,,,0,3,3,27,,,,,5,4.498,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\fiplyfaply.wav,IS/Q,,red,R,fiply-faply                       fiply-biply,,,,,0,4,4,10,,,,,1,10.152,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\filkyfealky.wav,Q/L,,red,R,filky-fealky                  filky-fulky,,,,,0,5,5,0,,,,,5,4.277,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\bipretblipret.wav,ICN/Q,,red,R,bipret-blipret                 bipret-bapret,,,,,0,6,6,22,,,,,5,5.869,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\siply-tiply.wav,IS/ICN,,red,L,siply-tiply                     siply-sliply,,,,,0,7,7,33,,,,,1,11.038,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\secklesteckle.wav,IS/ICN,,red,R,seckil-steckil               seckil-beckil,,,,,0,8,8,32,,,,,6,8.818,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\fettipfottip.wav,IS/Q,,conj,R,fettip and fottip                        fettip and bettip,,,,,0,9,9,17,,,,,2,8.121,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\tipothtapoth.wav,ICN/Q,,conj,L,tipoth and tapoth                     tipoth and tripoth,,,,,0,10,10,28,,,,,2,9.648,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\kerishklerish.wav,ICN/Q,,red,R,kerish-klerish                kerish-korish,,,,,0,11,11,21,,,,,1,5.939,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\shicketshucket.wav,Q/L,,conj,L,shicket and shucket              shicket and sheecket,,,,,0,12,12,7,,,,,1,6.009,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\fipothflipoth.wav,IS/ICN,,conj,R,fipoth and flipoth                      fipoth and dipoth,,,,,0,13,13,36,,,,,1,5.394,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\kiplykriply.wav,ICN/Q,,red,R,kiply-kriply                    kiply-kaply,,,,,0,14,14,24,,,,,6,4.901,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\fitlenfritlen.wav,IS/ICN,,conj,R,fitlen and fritlen                        fitlen and kitlen   ,,,,,0,15,15,38,,,,,5,12.79,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\feskytesky.wav,IS/Q,,conj,L,fesky and tesky                      fesky and fosky,,,,,0,16,16,19,,,,,5,6.925,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\teckletackle.wav,ICN/Q,,red,L,teckil-tockil                   teckil-treckil,,,,,0,17,17,23,,,,,2,4.364,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\ditlendatlen.wav,ICN/Q,,conj,L,         ditlen and datlen                     ditlen and dritlen           ,,,,,0,18,18,26,,,,,2,4.328,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\cabickcabeeck.wav,Q/L,,conj,R,cabick  and cabeek               cabick and cabook,,,,,0,19,19,6,,,,,1,5.978,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\filgerfeelger.wav,Q/L,,conj,R,filger and feelger                    filger and fulger,,,,,0,20,20,8,,,,,1,5.536,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\feblickeblic.wav,IS/Q,,conj,L,feblic and keblic                      feblic and foblic,,,,,0,21,21,15,,,,,4,12.359,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\sitlenpitlen.wav,IS/Q,,conj,L,sitlen and pitlen                      sitlen and satlen,,,,,0,22,22,16,,,,,3,13.059,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\serishderish.wav,IS/Q,,red,L,serish-derish                  serish-sorish,,,,,0,23,23,13,,,,,1,10.486,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\figlowfliglow.wav,IS/ICN,,red,R,           figlow-fliglow                      figlow-biglow                               ,,,,,0,24,24,34,,,,,5,8.78,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\tiglowtaglow.wav,ICN/Q,,red,L,tiglow-taglow                 tiglow-triglow,,,,,0,25,25,20,,,,,2,6.722,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\sipretsapret.wav,IS/Q,,red,R,sipret-sapret                  sipret-dipret,,,,,0,26,26,12,,,,,2,4.8,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\settipgettip.wav,IS/ICN,,conj,L,settip and gettip                      settip and slettip,,,,,0,27,27,37,,,,,1,7.575,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\diplerdoopler.wav,Q/L,,conj,L,dipler and doopler                  dipler and deepler,,,,,0,28,28,9,,,,,1,6.427,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\feckildeckil.wav,IS/Q,,red,L,feckil-deckil                   feckil-fockil,,,,,0,29,29,11,,,,,1,4.965,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\siglowsaglow.wav,IS/Q,,red,R,siglow-saglow                siglow-kiglow,,,,,0,30,30,14,,,,,5,5.037,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\berickbereack.wav,Q/L,,red,R,berick-bereek              berick-berook,,,,,0,31,31,4,,,,,2,5.084,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\sipothbipoth.wav,IS/Q,,conj,L,          sipoth and bipoth                 sipoth and sapoth                    ,,,,,0,32,32,18,,,,,2,4.407,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\feblicteblic.wav,IS/ICN,,conj,L,feblic and teblic                       feblic and fleblic ,,,,,0,33,33,39,,,,,5,5.787,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\nicketnucket.wav,Q/L,,red,L,nicket-nooket              nicket-neeket,,,,,0,34,34,3,,,,,2,4.176,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\liknepleeknep.wav,Q/L,,red,R,liknep-leeknep             liknep-looknep,,,,,0,35,35,2,,,,,2,8.114,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\ferishflerish.wav,IS/ICN,,red,R,ferish-flerish                 ferish-terish,,,,,0,36,36,30,,,,,5,6.601,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\fiprettipret.wav,IS/ICN,,red,L,          fipret-tipret                   fipret-flipret                   ,,,,,0,37,37,31,,,,,1,7.448,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\vickervooker.wav,Q/L,,conj,L,vicker and voocker                 vicker and veecker,,,,,0,38,38,5,,,,,6,7.302,2016_Jan_21_1011,32.0168795348,binomials,1,r109
C:\Users\viola\Desktop\ENG_GHM\geskyglesky.wav,ICN/Q,,conj,R,gesky and glesky                    gesky and gosky,,,,,0,39,39,29,,,,,2,10.917,2016_Jan_21_1011,32.0168795348,binomials,1,r109
