sound,rule,binomials,structure,predicted_order,binomials2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_4.keys,key_resp_4.rt,rating_2.response,rating_2.rt,rating_5.response,rating_5.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\ENG_GHM\spoolkyspullky.wav,VL,spoolky and spullky              spullky and spoolky,conj,R,,0,11,11,35,,,,,,,3,11.118,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\feckinfreckin.wav,ICN,feckin-freckin              freckin-feckin,red,L,,0,12,12,44,,,,,,,5,8.856,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\rigsterragster.wav,VQ,rigster and ragster                ragster and rigster,conj,L,,0,13,13,28,,,,,,,3,21.004,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\tefoiltefoig.wav,FS,tefoil and tefoig                  tefoig and tefoil,conj,R,,0,14,14,19,,,,,,,1,10.673,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\plibsterpibster.wav,ICN,plibster and pibster              pibster and plibster,conj,R,,0,15,15,49,,,,,,,1,10.325,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\vertylerty.wav,IS,verty-lerty                   lerty-verty,red,R,,0,16,16,1,,,,,,,3,8.937,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\lishooclishoon.wav,FS,lishooc-lishoon           lishoon-lishooc,red,L,,0,17,17,12,,,,,,,3,10.832,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\ristyreasty.wav,VL,risty-reasty                 reasty-risty,red,L,,0,18,18,34,,,,,,,2,14.256,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\neasterheaster.wav,IS,neaster and heaster             heaster and neaster,conj,R,,0,19,19,5,,,,,,,3,10.716,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\bockelbeckel.wav,VQ,bockel-beckel                beckel-bockel,red,R,,0,20,20,21,,,,,,,3,39.269,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\teskerresker.wav,IS,            tesker and resker               resker and tesker                 ,conj,R,,0,21,21,7,,,,,,,1,8.887,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\loskylesky.wav,VQ,losky and lesky                   lesky and losky,conj,R,,0,22,22,29,,,,,,,5,8.47,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\repooctrepooc.wav,FCN,repooct-repooc          repooc-repooct,red,R,,0,23,23,51,,,,,,,1,10.476,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\lisketlasket.wav,VQ,lisket-lasket                  lasket-lisket,red,L,,0,24,24,20,,,,,,,4,26.389,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\revecrevect.wav,FCN,revec-revect               revect-revec,red,L,,0,25,25,54,,,,,,,6,9.302,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\miscottmiscon.wav,FS,miscott-miscon          miscon-miscott,red,L,,0,26,26,14,,,,,,,1,10.574,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\revidrevad.wav,VQ,revid-revad                     revad-revid,red,L,,0,27,27,24,,,,,,,5,11.868,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\deriptderip.wav,FCN,deript and derip                   derip and deript,conj,R,,0,28,28,57,,,,,,,1,9.308,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\steloatsteloam.wav,FS,steloat and steloam           steloam and steloat,conj,L,,0,29,29,18,,,,,,,5,11.699,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\pleefterplifter.wav,VL,pleefter and plifter                 plifter and pleefter,conj,R,,0,30,30,36,,,,,,,5,11.022,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\restellresteg.wav,FS,restell-resteg              resteg-restell,red,R,,0,31,31,11,,,,,,,1,9.893,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\croosetcooset.wav,ICN,crooset-cooset           cooset-crooset,red,R,,0,32,32,43,,,,,,,5,9.889,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\clazzipclizzip.wav,VQ,clazzip-clizzip               clizzip-clazzip,red,R,,0,33,33,22,,,,,,,6,9.095,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\sponersoner.wav,ICN,sponer-soner              soner-sponer,red,R,,0,34,34,41,,,,,,,6,9.122,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\redoolredoob.wav,FS,redool and redoob       redoob and redool,conj,R,,0,35,35,15,,,,,,,6,12.064,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\beroapberoapt.wav,FCN,beroap-beroapt          beroapt-beroap,red,L,,0,36,36,52,,,,,,,1,11.805,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\yoglitstoglits.wav,IS,yoglits and toglits                toglits and yoglits,conj,L,,0,37,37,8,,,,,,,2,12.34,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\guskingluskin.wav,ICN,guskin-gluskin            gluskin-guskin,red,L,,0,38,38,42,,,,,,,5,9.477,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\seroapseroapt.wav,FCN,seroap-seroapt          seroapt-seroap,red,L,,0,39,39,50,,,,,,,1,9.828,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\spettysetty.wav,ICN,spetty and setty                  setty and spetty,conj,R,,0,40,40,45,,,,,,,6,8.939,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\poolsterpullster.wav,VL,poolster-pullster          pullster-poolster,red,R,,0,41,41,31,,,,,,,1,10.567,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\deckeldockel.wav,VQ,deckel-dockel                dockel-deckel,red,L,,0,42,42,23,,,,,,,1,7.805,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\fullsyfoolsy.wav,VL,fullsy and foolsy                    foolsy and fullsy,conj,L,,0,43,43,37,,,,,,,6,11.625,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\rebamrebat.wav,FS,rebam-rebat               rebat-rebam,red,R,,0,44,44,13,,,,,,,3,10.539,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\hestamhestad.wav,FS,hestam and hestad            hestad and hestam,conj,R,,0,45,45,17,,,,,,,5,10.781,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\listerleaster.wav,VL,lister-leaster               leaster-lister,red,L,,0,46,46,30,,,,,,,2,9.267,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\horketnorket.wav,IS,horkit-norkit                norkit-horkit,red,L,,0,47,47,2,,,,,,,1,8.668,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\cleesty-clisty.wav,VL,cleesty-clisty              clisty-cleesty,red,R,,0,48,48,32,,,,,,,6,9.871,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\rizeptrizep.wav,FCN,rizept and rizep                   rizep and rizept,conj,R,,0,49,49,55,,,,,,,1,10.088,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\bullgorboolgor.wav,VL,bullgor-boolgor            boolgor-bullgor,red,L,,0,50,50,33,,,,,,,4,15.129,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\deefelheefel.wav,IS,deefel-heefel               heefel-deefel,red,R,,0,51,51,3,,,,,,,3,10.154,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\loogleboogle.wav,IS,loogle-boogle              boogle-loogle,red,L,,0,52,52,0,,,,,,,4,14.065,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\fedooptfedoop.wav,FCN,fedoopt-fedoop           fedoop-fedoopt,red,R,,0,53,53,53,,,,,,,5,9.194,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\stockelsteckel.wav,VQ,stockel and steckel             steckel and stockel,conj,R,,0,54,54,25,,,,,,,2,10.283,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\kizzykrizzy.wav,ICN,kizzy-krizzy               krizzy-kizzy,red,L,,0,55,55,40,,,,,,,5,8.634,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\lomickgomick.wav,IS,lomick-gomick            gomick-lomick,red,L,,0,56,56,4,,,,,,,2,15.488,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\plengsterpengster.wav,ICN,plenster and penster            penster and plenster,conj,R,,0,57,57,47,,,,,,,4,23.747,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\lantiesvanties.wav,IS,lanties and vanties               vanties and lanties,conj,L,,0,58,58,6,,,,,,,1,14.474,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\bickeshbickel.wav,FS,bickesh-bickell           bickell-bickesh,red,L,,0,59,59,10,,,,,,,6,9.807,,,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\filgerfeelger.wav,Q/L,,conj,R,filger and feelger                    filger and fulger,,,,,0,0,0,8,,,,,5,10.586,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\siglowsaglow.wav,IS/Q,,red,R,siglow-saglow                siglow-kiglow,,,,,0,1,1,14,,,,,6,10.039,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\diplerdoopler.wav,Q/L,,conj,L,dipler and doopler                  dipler and deepler,,,,,0,2,2,9,,,,,6,9.541,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\fettipfottip.wav,IS/Q,,conj,R,fettip and fottip                        fettip and bettip,,,,,0,3,3,17,,,,,2,16.578,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\liknepleeknep.wav,Q/L,,red,R,liknep-leeknep             liknep-looknep,,,,,0,4,4,2,,,,,1,9.186,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\feblicteblic.wav,IS/ICN,,conj,L,feblic and teblic                       feblic and fleblic ,,,,,0,5,5,39,,,,,1,11.466,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\siply-tiply.wav,IS/ICN,,red,L,siply-tiply                     siply-sliply,,,,,0,6,6,33,,,,,1,8.7,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\secklesteckle.wav,IS/ICN,,red,R,seckil-steckil               seckil-beckil,,,,,0,7,7,32,,,,,1,8.614,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\berickbereack.wav,Q/L,,red,R,berick-bereek              berick-berook,,,,,0,8,8,4,,,,,2,12.957,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\deblicdreblic.wav,ICN/Q,,conj,R,deblic and dreblic                    deblic and doblic,,,,,0,9,9,25,,,,,1,15.515,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\kerishklerish.wav,ICN/Q,,red,R,kerish-klerish                kerish-korish,,,,,0,10,10,21,,,,,1,9.816,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\fitlenfritlen.wav,IS/ICN,,conj,R,fitlen and fritlen                        fitlen and kitlen   ,,,,,0,11,11,38,,,,,6,12.318,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\feblickeblic.wav,IS/Q,,conj,L,feblic and keblic                      feblic and foblic,,,,,0,12,12,15,,,,,1,9.089,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\shicketshucket.wav,Q/L,,conj,L,shicket and shucket              shicket and sheecket,,,,,0,13,13,7,,,,,1,14.785,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\fiplyfaply.wav,IS/Q,,red,R,fiply-faply                       fiply-biply,,,,,0,14,14,10,,,,,6,18.811,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\tipothtapoth.wav,ICN/Q,,conj,L,tipoth and tapoth                     tipoth and tripoth,,,,,0,15,15,28,,,,,6,10.171,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\bipretblipret.wav,ICN/Q,,red,R,bipret-blipret                 bipret-bapret,,,,,0,16,16,22,,,,,1,10.529,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\cabickcabeeck.wav,Q/L,,conj,R,cabick  and cabeek               cabick and cabook,,,,,0,17,17,6,,,,,1,9.138,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\nicketnucket.wav,Q/L,,red,L,nicket-nooket              nicket-neeket,,,,,0,18,18,3,,,,,5,9.515,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\sipretsapret.wav,IS/Q,,red,R,sipret-sapret                  sipret-dipret,,,,,0,19,19,12,,,,,2,14.414,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\feskytesky.wav,IS/Q,,conj,L,fesky and tesky                      fesky and fosky,,,,,0,20,20,19,,,,,1,9.493,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\tiglowtaglow.wav,ICN/Q,,red,L,tiglow-taglow                 tiglow-triglow,,,,,0,21,21,20,,,,,6,9.611,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\settipgettip.wav,IS/ICN,,conj,L,settip and gettip                      settip and slettip,,,,,0,22,22,37,,,,,1,9.108,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\bilnerbulner.wav,Q/L,,red,L,bilner-bullner               bilner-bealner,,,,,0,23,23,1,,,,,1,8.539,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\fipothflipoth.wav,IS/ICN,,conj,R,fipoth and flipoth                      fipoth and dipoth,,,,,0,24,24,36,,,,,1,9.312,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\fiprettipret.wav,IS/ICN,,red,L,          fipret-tipret                   fipret-flipret                   ,,,,,0,25,25,31,,,,,1,9.427,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\figlowfliglow.wav,IS/ICN,,red,R,           figlow-fliglow                      figlow-biglow                               ,,,,,0,26,26,34,,,,,1,12.598,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\kettipkrettip.wav,ICN/Q,,conj,R,kettip and krettip                     kettip and kottip,,,,,0,27,27,27,,,,,1,9.318,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\ferishflerish.wav,IS/ICN,,red,R,ferish-flerish                 ferish-terish,,,,,0,28,28,30,,,,,1,9.44,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\sipothbipoth.wav,IS/Q,,conj,L,          sipoth and bipoth                 sipoth and sapoth                    ,,,,,0,29,29,18,,,,,1,8.756,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\vickervooker.wav,Q/L,,conj,L,vicker and voocker                 vicker and veecker,,,,,0,30,30,5,,,,,6,8.39,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\serishderish.wav,IS/Q,,red,L,serish-derish                  serish-sorish,,,,,0,31,31,13,,,,,3,9.752,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\sitlenpitlen.wav,IS/Q,,conj,L,sitlen and pitlen                      sitlen and satlen,,,,,0,32,32,16,,,,,5,9.455,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\kiplykriply.wav,ICN/Q,,red,R,kiply-kriply                    kiply-kaply,,,,,0,33,33,24,,,,,1,8.99,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\ditlendatlen.wav,ICN/Q,,conj,L,         ditlen and datlen                     ditlen and dritlen           ,,,,,0,34,34,26,,,,,6,8.928,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\filkyfealky.wav,Q/L,,red,R,filky-fealky                  filky-fulky,,,,,0,35,35,0,,,,,6,8.939,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\feckildeckil.wav,IS/Q,,red,L,feckil-deckil                   feckil-fockil,,,,,0,36,36,11,,,,,5,8.572,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\geskyglesky.wav,ICN/Q,,conj,R,gesky and glesky                    gesky and gosky,,,,,0,37,37,29,,,,,1,9.085,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\teckletackle.wav,ICN/Q,,red,L,teckil-tockil                   teckil-treckil,,,,,0,38,38,23,,,,,6,8.711,2016_Jan_15_1318,31.9616377295,binomials,1,r107
C:\Users\viola\Desktop\ENG_GHM\seskykesky.wav,IS/ICN,,conj,L,sesky and kesky                    sesky and slesky ,,,,,0,39,39,35,,,,,6,10.946,2016_Jan_15_1318,31.9616377295,binomials,1,r107
