sound,rule,binomials,structure,predicted_order,binomials2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_4.keys,key_resp_4.rt,rating_2.response,rating_2.rt,rating_5.response,rating_5.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\ENG_GHM\guskingluskin.wav,ICN,guskin-gluskin            gluskin-guskin,red,L,,0,59,59,42,,,,,,,4,13.143,,,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\ditlendatlen.wav,ICN/Q,,conj,L,         ditlen and datlen                     ditlen and dritlen           ,,,,,0,0,0,26,,,,,2,12.081,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\fiplyfaply.wav,IS/Q,,red,R,fiply-faply                       fiply-biply,,,,,0,1,1,10,,,,,5,12.082,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\sipretsapret.wav,IS/Q,,red,R,sipret-sapret                  sipret-dipret,,,,,0,2,2,12,,,,,3,8.332,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\filgerfeelger.wav,Q/L,,conj,R,filger and feelger                    filger and fulger,,,,,0,3,3,8,,,,,5,14.48,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\feckildeckil.wav,IS/Q,,red,L,feckil-deckil                   feckil-fockil,,,,,0,4,4,11,,,,,1,7.355,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\siply-tiply.wav,IS/ICN,,red,L,siply-tiply                     siply-sliply,,,,,0,5,5,33,,,,,1,11.534,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\settipgettip.wav,IS/ICN,,conj,L,settip and gettip                      settip and slettip,,,,,0,6,6,37,,,,,1,8.362,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\kerishklerish.wav,ICN/Q,,red,R,kerish-klerish                kerish-korish,,,,,0,7,7,21,,,,,3,11.194,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\kiplykriply.wav,ICN/Q,,red,R,kiply-kriply                    kiply-kaply,,,,,0,8,8,24,,,,,3,8.182,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\fettipfottip.wav,IS/Q,,conj,R,fettip and fottip                        fettip and bettip,,,,,0,9,9,17,,,,,5,8.668,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\ferishflerish.wav,IS/ICN,,red,R,ferish-flerish                 ferish-terish,,,,,0,10,10,30,,,,,6,8.373,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\siglowsaglow.wav,IS/Q,,red,R,siglow-saglow                siglow-kiglow,,,,,0,11,11,14,,,,,6,7.985,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\deblicdreblic.wav,ICN/Q,,conj,R,deblic and dreblic                    deblic and doblic,,,,,0,12,12,25,,,,,2,10.701,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\berickbereack.wav,Q/L,,red,R,berick-bereek              berick-berook,,,,,0,13,13,4,,,,,2,8.066,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\feskytesky.wav,IS/Q,,conj,L,fesky and tesky                      fesky and fosky,,,,,0,14,14,19,,,,,1,9.52,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\feblicteblic.wav,IS/ICN,,conj,L,feblic and teblic                       feblic and fleblic ,,,,,0,15,15,39,,,,,1,9.2,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\nicketnucket.wav,Q/L,,red,L,nicket-nooket              nicket-neeket,,,,,0,16,16,3,,,,,1,5.926,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\fitlenfritlen.wav,IS/ICN,,conj,R,fitlen and fritlen                        fitlen and kitlen   ,,,,,0,17,17,38,,,,,5,9.688,2016_Mar_04_1400,32.0424680542,binomials,1,r119
