sound,rule,binomials,structure,predicted_order,binomials2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_4.keys,key_resp_4.rt,rating_2.response,rating_2.rt,rating_5.response,rating_5.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\ENG_GHM\loogleboogle.wav,IS,loogle-boogle              boogle-loogle,red,L,,0,9,9,0,,,,,,,3,8.014,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\deefelheefel.wav,IS,deefel-heefel               heefel-deefel,red,R,,0,10,10,3,,,,,,,3,11.946,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\fibsterfeabster.wav,VL,fibster and feabster               feabster and fibster,conj,L,,0,11,11,38,,,,,,,5,8.869,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\stockelsteckel.wav,VQ,stockel and steckel             steckel and stockel,conj,R,,0,12,12,25,,,,,,,2,6.199,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\biscowwiscow.wav,IS,biscow and wiscow              wiscow and biscow,conj,R,,0,13,13,9,,,,,,,4,7.479,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\beroapberoapt.wav,FCN,beroap-beroapt          beroapt-beroap,red,L,,0,14,14,52,,,,,,,2,8.021,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\restellresteg.wav,FS,restell-resteg              resteg-restell,red,R,,0,15,15,11,,,,,,,5,9.616,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\teskerresker.wav,IS,            tesker and resker               resker and tesker                 ,conj,R,,0,16,16,7,,,,,,,4,9.127,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\ristyreasty.wav,VL,risty-reasty                 reasty-risty,red,L,,0,17,17,34,,,,,,,3,8.64,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\revecrevect.wav,FCN,revec-revect               revect-revec,red,L,,0,18,18,54,,,,,,,2,5.457,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\sponersoner.wav,ICN,sponer-soner              soner-sponer,red,R,,0,19,19,41,,,,,,,4,11.462,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\revidrevad.wav,VQ,revid-revad                     revad-revid,red,L,,0,20,20,24,,,,,,,3,19.626,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\plengsterpengster.wav,ICN,plenster and penster            penster and plenster,conj,R,,0,21,21,47,,,,,,,5,7.068,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\spettysetty.wav,ICN,spetty and setty                  setty and spetty,conj,R,,0,22,22,45,,,,,,,3,19.483,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\clazzipclizzip.wav,VQ,clazzip-clizzip               clizzip-clazzip,red,R,,0,23,23,22,,,,,,,6,8.173,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\guskingluskin.wav,ICN,guskin-gluskin            gluskin-guskin,red,L,,0,24,24,42,,,,,,,2,8.876,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\linooctlinooc.wav,FCN,linooct and linooc                linooc and linooct,conj,R,,0,25,25,59,,,,,,,5,5.144,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\miscottmiscon.wav,FS,miscott-miscon          miscon-miscott,red,L,,0,26,26,14,,,,,,,3,9.169,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\repooctrepooc.wav,FCN,repooct-repooc          repooc-repooct,red,R,,0,27,27,51,,,,,,,3,10.508,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\beetowbreetow.wav,ICN,beetow and breetow             breetow and beetow,conj,L,,0,28,28,48,,,,,,,3,9.123,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\fullsyfoolsy.wav,VL,fullsy and foolsy                    foolsy and fullsy,conj,L,,0,29,29,37,,,,,,,3,7.133,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\befoolpbefulp.wav,VL,befoolp and befulp                 befulp and befoolp,conj,R,,0,30,30,39,,,,,,,4,9.268,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\lisketlasket.wav,VQ,lisket-lasket                  lasket-lisket,red,L,,0,31,31,20,,,,,,,2,5.333,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\bullgorboolgor.wav,VL,bullgor-boolgor            boolgor-bullgor,red,L,,0,32,32,33,,,,,,,4,11.38,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\yoglitstoglits.wav,IS,yoglits and toglits                toglits and yoglits,conj,L,,0,33,33,8,,,,,,,2,7.76,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\bepleckbeplock.wav,VQ,bepleck and beplock            beplock and bepleck,conj,L,,0,34,34,27,,,,,,,2,13.233,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\rebamrebat.wav,FS,rebam-rebat               rebat-rebam,red,R,,0,35,35,13,,,,,,,3,12.195,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\deckeldockel.wav,VQ,deckel-dockel                dockel-deckel,red,L,,0,36,36,23,,,,,,,4,5.247,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\steloatsteloam.wav,FS,steloat and steloam           steloam and steloat,conj,L,,0,37,37,18,,,,,,,3,6.124,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\lishooclishoon.wav,FS,lishooc-lishoon           lishoon-lishooc,red,L,,0,38,38,12,,,,,,,4,11.601,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\croosetcooset.wav,ICN,crooset-cooset           cooset-crooset,red,R,,0,39,39,43,,,,,,,4,8.27,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\cleesty-clisty.wav,VL,cleesty-clisty              clisty-cleesty,red,R,,0,40,40,32,,,,,,,3,9.458,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\spoolkyspullky.wav,VL,spoolky and spullky              spullky and spoolky,conj,R,,0,41,41,35,,,,,,,5,5.2,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\lomickgomick.wav,IS,lomick-gomick            gomick-lomick,red,L,,0,42,42,4,,,,,,,2,7.144,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\feckinfreckin.wav,ICN,feckin-freckin              freckin-feckin,red,L,,0,43,43,44,,,,,,,2,6.857,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\kizzykrizzy.wav,ICN,kizzy-krizzy               krizzy-kizzy,red,L,,0,44,44,40,,,,,,,3,6.347,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\plibsterpibster.wav,ICN,plibster and pibster              pibster and plibster,conj,R,,0,45,45,49,,,,,,,4,5.584,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\hestamhestad.wav,FS,hestam and hestad            hestad and hestam,conj,R,,0,46,46,17,,,,,,,4,8.207,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\redoolredoob.wav,FS,redool and redoob       redoob and redool,conj,R,,0,47,47,15,,,,,,,3,9.724,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\deriptderip.wav,FCN,deript and derip                   derip and deript,conj,R,,0,48,48,57,,,,,,,4,5.949,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\sigglestiggle.wav,ICN,siggle and stiggle                stiggle and siggle,conj,L,,0,49,49,46,,,,,,,4,4.489,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\pleefterplifter.wav,VL,pleefter and plifter                 plifter and pleefter,conj,R,,0,50,50,36,,,,,,,3,5.972,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\listerleaster.wav,VL,lister-leaster               leaster-lister,red,L,,0,51,51,30,,,,,,,5,9.667,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\loskylesky.wav,VQ,losky and lesky                   lesky and losky,conj,R,,0,52,52,29,,,,,,,4,7.965,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\seroapseroapt.wav,FCN,seroap-seroapt          seroapt-seroap,red,L,,0,53,53,50,,,,,,,4,11.693,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\neasterheaster.wav,IS,neaster and heaster             heaster and neaster,conj,R,,0,54,54,5,,,,,,,4,4.441,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\resteacresteact.wav,FCN,resteac and resteact            resteact and resteac,conj,L,,0,55,55,58,,,,,,,3,10.049,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\bockelbeckel.wav,VQ,bockel-beckel                beckel-bockel,red,R,,0,56,56,21,,,,,,,4,4.648,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\booteecboteect.wav,FCN,boteec and boteect              boteect and boteec,conj,L,,0,57,57,56,,,,,,,3,6.665,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\pichoogpichoon.wav,FS,pichoog and pichoon          pichoon and pichoog,conj,L,,0,58,58,16,,,,,,,4,6.016,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\tefoiltefoig.wav,FS,tefoil and tefoig                  tefoig and tefoil,conj,R,,0,59,59,19,,,,,,,4,8.908,,,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\seskykesky.wav,IS/ICN,,conj,L,sesky and kesky                    sesky and slesky ,,,,,0,0,0,35,,,,,5,10.567,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\settipgettip.wav,IS/ICN,,conj,L,settip and gettip                      settip and slettip,,,,,0,1,1,37,,,,,5,12.85,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\geskyglesky.wav,ICN/Q,,conj,R,gesky and glesky                    gesky and gosky,,,,,0,2,2,29,,,,,2,6.728,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\fiprettipret.wav,IS/ICN,,red,L,          fipret-tipret                   fipret-flipret                   ,,,,,0,3,3,31,,,,,5,9.91,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\feblickeblic.wav,IS/Q,,conj,L,feblic and keblic                      feblic and foblic,,,,,0,4,4,15,,,,,2,5.935,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\deblicdreblic.wav,ICN/Q,,conj,R,deblic and dreblic                    deblic and doblic,,,,,0,5,5,25,,,,,5,6.728,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\feskytesky.wav,IS/Q,,conj,L,fesky and tesky                      fesky and fosky,,,,,0,6,6,19,,,,,3,5.683,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\bilnerbulner.wav,Q/L,,red,L,bilner-bullner               bilner-bealner,,,,,0,7,7,1,,,,,4,9.181,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\kerishklerish.wav,ICN/Q,,red,R,kerish-klerish                kerish-korish,,,,,0,8,8,21,,,,,4,11.203,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\ferishflerish.wav,IS/ICN,,red,R,ferish-flerish                 ferish-terish,,,,,0,9,9,30,,,,,3,8.62,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\fipothflipoth.wav,IS/ICN,,conj,R,fipoth and flipoth                      fipoth and dipoth,,,,,0,10,10,36,,,,,4,7.376,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\vickervooker.wav,Q/L,,conj,L,vicker and voocker                 vicker and veecker,,,,,0,11,11,5,,,,,2,7.038,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\siglowsaglow.wav,IS/Q,,red,R,siglow-saglow                siglow-kiglow,,,,,0,12,12,14,,,,,5,9.35,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\sipretsapret.wav,IS/Q,,red,R,sipret-sapret                  sipret-dipret,,,,,0,13,13,12,,,,,4,8.686,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\cabickcabeeck.wav,Q/L,,conj,R,cabick  and cabeek               cabick and cabook,,,,,0,14,14,6,,,,,2,6.478,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\shicketshucket.wav,Q/L,,conj,L,shicket and shucket              shicket and sheecket,,,,,0,15,15,7,,,,,2,6.738,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\secklesteckle.wav,IS/ICN,,red,R,seckil-steckil               seckil-beckil,,,,,0,16,16,32,,,,,3,7.519,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\bipretblipret.wav,ICN/Q,,red,R,bipret-blipret                 bipret-bapret,,,,,0,17,17,22,,,,,1,4.978,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\ditlendatlen.wav,ICN/Q,,conj,L,         ditlen and datlen                     ditlen and dritlen           ,,,,,0,18,18,26,,,,,3,8.174,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\filgerfeelger.wav,Q/L,,conj,R,filger and feelger                    filger and fulger,,,,,0,19,19,8,,,,,2,9.717,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\fitlenfritlen.wav,IS/ICN,,conj,R,fitlen and fritlen                        fitlen and kitlen   ,,,,,0,20,20,38,,,,,4,13.914,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\kiplykriply.wav,ICN/Q,,red,R,kiply-kriply                    kiply-kaply,,,,,0,21,21,24,,,,,2,7.371,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\feckildeckil.wav,IS/Q,,red,L,feckil-deckil                   feckil-fockil,,,,,0,22,22,11,,,,,1,5.336,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\filkyfealky.wav,Q/L,,red,R,filky-fealky                  filky-fulky,,,,,0,23,23,0,,,,,3,9.658,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\siply-tiply.wav,IS/ICN,,red,L,siply-tiply                     siply-sliply,,,,,0,24,24,33,,,,,3,4.921,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\fettipfottip.wav,IS/Q,,conj,R,fettip and fottip                        fettip and bettip,,,,,0,25,25,17,,,,,4,7.927,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\sipothbipoth.wav,IS/Q,,conj,L,          sipoth and bipoth                 sipoth and sapoth                    ,,,,,0,26,26,18,,,,,2,8.104,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\nicketnucket.wav,Q/L,,red,L,nicket-nooket              nicket-neeket,,,,,0,27,27,3,,,,,5,7.641,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\tiglowtaglow.wav,ICN/Q,,red,L,tiglow-taglow                 tiglow-triglow,,,,,0,28,28,20,,,,,3,5.459,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\diplerdoopler.wav,Q/L,,conj,L,dipler and doopler                  dipler and deepler,,,,,0,29,29,9,,,,,5,6.102,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\teckletackle.wav,ICN/Q,,red,L,teckil-tockil                   teckil-treckil,,,,,0,30,30,23,,,,,4,5.18,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\figlowfliglow.wav,IS/ICN,,red,R,           figlow-fliglow                      figlow-biglow                               ,,,,,0,31,31,34,,,,,4,3.665,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\fiplyfaply.wav,IS/Q,,red,R,fiply-faply                       fiply-biply,,,,,0,32,32,10,,,,,3,6.693,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\berickbereack.wav,Q/L,,red,R,berick-bereek              berick-berook,,,,,0,33,33,4,,,,,2,4.986,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\tipothtapoth.wav,ICN/Q,,conj,L,tipoth and tapoth                     tipoth and tripoth,,,,,0,34,34,28,,,,,5,4.982,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\sitlenpitlen.wav,IS/Q,,conj,L,sitlen and pitlen                      sitlen and satlen,,,,,0,35,35,16,,,,,3,6.678,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\serishderish.wav,IS/Q,,red,L,serish-derish                  serish-sorish,,,,,0,36,36,13,,,,,3,6.632,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\feblicteblic.wav,IS/ICN,,conj,L,feblic and teblic                       feblic and fleblic ,,,,,0,37,37,39,,,,,4,5.89,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\liknepleeknep.wav,Q/L,,red,R,liknep-leeknep             liknep-looknep,,,,,0,38,38,2,,,,,1,6.281,2016_Jan_08_1322,31.929334375,binomials,1,r104
C:\Users\viola\Desktop\ENG_GHM\kettipkrettip.wav,ICN/Q,,conj,R,kettip and krettip                     kettip and kottip,,,,,0,39,39,27,,,,,3,6.331,2016_Jan_08_1322,31.929334375,binomials,1,r104
