sound,rule,binomials,structure,predicted_order,binomials2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_4.keys,key_resp_4.rt,rating_2.response,rating_2.rt,rating_5.response,rating_5.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\ENG_GHM\beetowbreetow.wav,ICN,beetow and breetow             breetow and beetow,conj,L,,0,17,17,48,,,,,,,1,2.985,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\rizeptrizep.wav,FCN,rizept and rizep                   rizep and rizept,conj,R,,0,18,18,55,,,,,,,1,6.372,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\kizzykrizzy.wav,ICN,kizzy-krizzy               krizzy-kizzy,red,L,,0,19,19,40,,,,,,,1,2.784,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\lomickgomick.wav,IS,lomick-gomick            gomick-lomick,red,L,,0,20,20,4,,,,,,,1,2.888,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\steloatsteloam.wav,FS,steloat and steloam           steloam and steloat,conj,L,,0,21,21,18,,,,,,,1,4.439,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\seroapseroapt.wav,FCN,seroap-seroapt          seroapt-seroap,red,L,,0,22,22,50,,,,,,,1,3.6,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\repooctrepooc.wav,FCN,repooct-repooc          repooc-repooct,red,R,,0,23,23,51,,,,,,,1,4.556,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\poolsterpullster.wav,VL,poolster-pullster          pullster-poolster,red,R,,0,24,24,31,,,,,,,1,4.21,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\fullsyfoolsy.wav,VL,fullsy and foolsy                    foolsy and fullsy,conj,L,,0,25,25,37,,,,,,,1,18.768,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\bockelbeckel.wav,VQ,bockel-beckel                beckel-bockel,red,R,,0,26,26,21,,,,,,,6,8.868,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\bickeshbickel.wav,FS,bickesh-bickell           bickell-bickesh,red,L,,0,27,27,10,,,,,,,1,4.607,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\beroapberoapt.wav,FCN,beroap-beroapt          beroapt-beroap,red,L,,0,28,28,52,,,,,,,1,6.507,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\rebamrebat.wav,FS,rebam-rebat               rebat-rebam,red,R,,0,29,29,13,,,,,,,1,3.928,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\plibsterpibster.wav,ICN,plibster and pibster              pibster and plibster,conj,R,,0,30,30,49,,,,,,,1,5.31,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\linooctlinooc.wav,FCN,linooct and linooc                linooc and linooct,conj,R,,0,31,31,59,,,,,,,1,5.852,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\booteecboteect.wav,FCN,boteec and boteect              boteect and boteec,conj,L,,0,32,32,56,,,,,,,1,7.502,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\befoolpbefulp.wav,VL,befoolp and befulp                 befulp and befoolp,conj,R,,0,33,33,39,,,,,,,1,5.65,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\redoolredoob.wav,FS,redool and redoob       redoob and redool,conj,R,,0,34,34,15,,,,,,,1,6.359,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\horketnorket.wav,IS,horkit-norkit                norkit-horkit,red,L,,0,35,35,2,,,,,,,1,4.214,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\fedooptfedoop.wav,FCN,fedoopt-fedoop           fedoop-fedoopt,red,R,,0,36,36,53,,,,,,,6,9.599,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\sladvinslidvin.wav,VQ,sladvin and slidvin                slidvin and sladvin,conj,R,,0,37,37,26,,,,,,,1,6.693,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\guskingluskin.wav,ICN,guskin-gluskin            gluskin-guskin,red,L,,0,38,38,42,,,,,,,1,3.969,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\deckeldockel.wav,VQ,deckel-dockel                dockel-deckel,red,L,,0,39,39,23,,,,,,,1,3.107,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\sigglestiggle.wav,ICN,siggle and stiggle                stiggle and siggle,conj,L,,0,40,40,46,,,,,,,1,3.026,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\revecrevect.wav,FCN,revec-revect               revect-revec,red,L,,0,41,41,54,,,,,,,1,3.156,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\restellresteg.wav,FS,restell-resteg              resteg-restell,red,R,,0,42,42,11,,,,,,,1,3.749,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\loogleboogle.wav,IS,loogle-boogle              boogle-loogle,red,L,,0,43,43,0,,,,,,,1,3.077,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\ristyreasty.wav,VL,risty-reasty                 reasty-risty,red,L,,0,44,44,34,,,,,,,1,3.268,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\resteacresteact.wav,FCN,resteac and resteact            resteact and resteac,conj,L,,0,45,45,58,,,,,,,1,5.088,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\spoolkyspullky.wav,VL,spoolky and spullky              spullky and spoolky,conj,R,,0,46,46,35,,,,,,,1,4.365,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\pichoogpichoon.wav,FS,pichoog and pichoon          pichoon and pichoog,conj,L,,0,47,47,16,,,,,,,1,3.753,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\neasterheaster.wav,IS,neaster and heaster             heaster and neaster,conj,R,,0,48,48,5,,,,,,,1,4.155,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\lishooclishoon.wav,FS,lishooc-lishoon           lishoon-lishooc,red,L,,0,49,49,12,,,,,,,1,5.265,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\fibsterfeabster.wav,VL,fibster and feabster               feabster and fibster,conj,L,,0,50,50,38,,,,,,,1,4.655,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\deriptderip.wav,FCN,deript and derip                   derip and deript,conj,R,,0,51,51,57,,,,,,,1,4.855,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\deefelheefel.wav,IS,deefel-heefel               heefel-deefel,red,R,,0,52,52,3,,,,,,,1,2.813,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\yoglitstoglits.wav,IS,yoglits and toglits                toglits and yoglits,conj,L,,0,53,53,8,,,,,,,1,2.949,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\stockelsteckel.wav,VQ,stockel and steckel             steckel and stockel,conj,R,,0,54,54,25,,,,,,,1,3.506,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\listerleaster.wav,VL,lister-leaster               leaster-lister,red,L,,0,55,55,30,,,,,,,1,2.959,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\bullgorboolgor.wav,VL,bullgor-boolgor            boolgor-bullgor,red,L,,0,56,56,33,,,,,,,1,3.411,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\loskylesky.wav,VQ,losky and lesky                   lesky and losky,conj,R,,0,57,57,29,,,,,,,1,3.357,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\clazzipclizzip.wav,VQ,clazzip-clizzip               clizzip-clazzip,red,R,,0,58,58,22,,,,,,,1,5.049,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\hestamhestad.wav,FS,hestam and hestad            hestad and hestam,conj,R,,0,59,59,17,,,,,,,1,4.189,,,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\vickervooker.wav,Q/L,,conj,L,vicker and voocker                 vicker and veecker,,,,,0,0,0,5,,,,,6,8.538,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\ditlendatlen.wav,ICN/Q,,conj,L,         ditlen and datlen                     ditlen and dritlen           ,,,,,0,1,1,26,,,,,5,10.041,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\deblicdreblic.wav,ICN/Q,,conj,R,deblic and dreblic                    deblic and doblic,,,,,0,2,2,25,,,,,5,7.087,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\sipothbipoth.wav,IS/Q,,conj,L,          sipoth and bipoth                 sipoth and sapoth                    ,,,,,0,3,3,18,,,,,6,4.59,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\settipgettip.wav,IS/ICN,,conj,L,settip and gettip                      settip and slettip,,,,,0,4,4,37,,,,,6,3.728,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\kettipkrettip.wav,ICN/Q,,conj,R,kettip and krettip                     kettip and kottip,,,,,0,5,5,27,,,,,1,4.818,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\fiprettipret.wav,IS/ICN,,red,L,          fipret-tipret                   fipret-flipret                   ,,,,,0,6,6,31,,,,,6,4.639,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\kerishklerish.wav,ICN/Q,,red,R,kerish-klerish                kerish-korish,,,,,0,7,7,21,,,,,1,4.211,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\nicketnucket.wav,Q/L,,red,L,nicket-nooket              nicket-neeket,,,,,0,8,8,3,,,,,1,5.128,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\sitlenpitlen.wav,IS/Q,,conj,L,sitlen and pitlen                      sitlen and satlen,,,,,0,9,9,16,,,,,1,4.386,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\feblickeblic.wav,IS/Q,,conj,L,feblic and keblic                      feblic and foblic,,,,,0,10,10,15,,,,,1,3.833,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\shicketshucket.wav,Q/L,,conj,L,shicket and shucket              shicket and sheecket,,,,,0,11,11,7,,,,,1,4.143,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\seskykesky.wav,IS/ICN,,conj,L,sesky and kesky                    sesky and slesky ,,,,,0,12,12,35,,,,,6,5.546,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\cabickcabeeck.wav,Q/L,,conj,R,cabick  and cabeek               cabick and cabook,,,,,0,13,13,6,,,,,1,4.358,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\bipretblipret.wav,ICN/Q,,red,R,bipret-blipret                 bipret-bapret,,,,,0,14,14,22,,,,,1,4.109,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\siply-tiply.wav,IS/ICN,,red,L,siply-tiply                     siply-sliply,,,,,0,15,15,33,,,,,6,4.271,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\filgerfeelger.wav,Q/L,,conj,R,filger and feelger                    filger and fulger,,,,,0,16,16,8,,,,,6,5.679,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\feskytesky.wav,IS/Q,,conj,L,fesky and tesky                      fesky and fosky,,,,,0,17,17,19,,,,,1,5.318,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\secklesteckle.wav,IS/ICN,,red,R,seckil-steckil               seckil-beckil,,,,,0,18,18,32,,,,,1,3.959,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\tipothtapoth.wav,ICN/Q,,conj,L,tipoth and tapoth                     tipoth and tripoth,,,,,0,19,19,28,,,,,1,4.669,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\teckletackle.wav,ICN/Q,,red,L,teckil-tockil                   teckil-treckil,,,,,0,20,20,23,,,,,1,4.27,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\feckildeckil.wav,IS/Q,,red,L,feckil-deckil                   feckil-fockil,,,,,0,21,21,11,,,,,1,5.234,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\fiplyfaply.wav,IS/Q,,red,R,fiply-faply                       fiply-biply,,,,,0,22,22,10,,,,,1,4.213,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\feblicteblic.wav,IS/ICN,,conj,L,feblic and teblic                       feblic and fleblic ,,,,,0,23,23,39,,,,,1,4.756,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\fitlenfritlen.wav,IS/ICN,,conj,R,fitlen and fritlen                        fitlen and kitlen   ,,,,,0,24,24,38,,,,,1,5.417,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\serishderish.wav,IS/Q,,red,L,serish-derish                  serish-sorish,,,,,0,25,25,13,,,,,1,5.399,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\filkyfealky.wav,Q/L,,red,R,filky-fealky                  filky-fulky,,,,,0,26,26,0,,,,,1,5.419,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\fettipfottip.wav,IS/Q,,conj,R,fettip and fottip                        fettip and bettip,,,,,0,27,27,17,,,,,1,6.698,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\liknepleeknep.wav,Q/L,,red,R,liknep-leeknep             liknep-looknep,,,,,0,28,28,2,,,,,1,4.401,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\geskyglesky.wav,ICN/Q,,conj,R,gesky and glesky                    gesky and gosky,,,,,0,29,29,29,,,,,1,4.709,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\bilnerbulner.wav,Q/L,,red,L,bilner-bullner               bilner-bealner,,,,,0,30,30,1,,,,,1,4.197,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\diplerdoopler.wav,Q/L,,conj,L,dipler and doopler                  dipler and deepler,,,,,0,31,31,9,,,,,6,5.244,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\ferishflerish.wav,IS/ICN,,red,R,ferish-flerish                 ferish-terish,,,,,0,32,32,30,,,,,1,6.909,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\siglowsaglow.wav,IS/Q,,red,R,siglow-saglow                siglow-kiglow,,,,,0,33,33,14,,,,,1,13.418,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\fipothflipoth.wav,IS/ICN,,conj,R,fipoth and flipoth                      fipoth and dipoth,,,,,0,34,34,36,,,,,1,5.564,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\berickbereack.wav,Q/L,,red,R,berick-bereek              berick-berook,,,,,0,35,35,4,,,,,1,4.642,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\sipretsapret.wav,IS/Q,,red,R,sipret-sapret                  sipret-dipret,,,,,0,36,36,12,,,,,1,20.406,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\kiplykriply.wav,ICN/Q,,red,R,kiply-kriply                    kiply-kaply,,,,,0,37,37,24,,,,,1,4.141,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\tiglowtaglow.wav,ICN/Q,,red,L,tiglow-taglow                 tiglow-triglow,,,,,0,38,38,20,,,,,1,4.105,2016_Feb_10_1109,32.0413034182,binomials,1,r111
C:\Users\viola\Desktop\ENG_GHM\figlowfliglow.wav,IS/ICN,,red,R,           figlow-fliglow                      figlow-biglow                               ,,,,,0,39,39,34,,,,,6,5.293,2016_Feb_10_1109,32.0413034182,binomials,1,r111
