sound,rule,binomials,structure,predicted_order,binomials2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_4.keys,key_resp_4.rt,rating_2.response,rating_2.rt,rating_5.response,rating_5.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\ENG_GHM\clazzipclizzip.wav,VQ,clazzip-clizzip               clizzip-clazzip,red,R,,0,34,34,22,,,,,,,6,4.921,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\plengsterpengster.wav,ICN,plenster and penster            penster and plenster,conj,R,,0,35,35,47,,,,,,,5,12.128,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\redoolredoob.wav,FS,redool and redoob       redoob and redool,conj,R,,0,36,36,15,,,,,,,6,9.299,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\horketnorket.wav,IS,horkit-norkit                norkit-horkit,red,L,,0,37,37,2,,,,,,,3,11.828,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\deckeldockel.wav,VQ,deckel-dockel                dockel-deckel,red,L,,0,38,38,23,,,,,,,1,8.883,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\stockelsteckel.wav,VQ,stockel and steckel             steckel and stockel,conj,R,,0,39,39,25,,,,,,,6,6.836,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\deefelheefel.wav,IS,deefel-heefel               heefel-deefel,red,R,,0,40,40,3,,,,,,,6,8.962,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\fedooptfedoop.wav,FCN,fedoopt-fedoop           fedoop-fedoopt,red,R,,0,41,41,53,,,,,,,2,9.106,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\spoolkyspullky.wav,VL,spoolky and spullky              spullky and spoolky,conj,R,,0,42,42,35,,,,,,,6,10.197,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\revidrevad.wav,VQ,revid-revad                     revad-revid,red,L,,0,43,43,24,,,,,,,2,5.656,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\biscowwiscow.wav,IS,biscow and wiscow              wiscow and biscow,conj,R,,0,44,44,9,,,,,,,3,10.068,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\loskylesky.wav,VQ,losky and lesky                   lesky and losky,conj,R,,0,45,45,29,,,,,,,4,7.01,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\tefoiltefoig.wav,FS,tefoil and tefoig                  tefoig and tefoil,conj,R,,0,46,46,19,,,,,,,6,8.026,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\sigglestiggle.wav,ICN,siggle and stiggle                stiggle and siggle,conj,L,,0,47,47,46,,,,,,,1,6.757,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\repooctrepooc.wav,FCN,repooct-repooc          repooc-repooct,red,R,,0,48,48,51,,,,,,,2,10.047,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\croosetcooset.wav,ICN,crooset-cooset           cooset-crooset,red,R,,0,49,49,43,,,,,,,5,7.143,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\miscottmiscon.wav,FS,miscott-miscon          miscon-miscott,red,L,,0,50,50,14,,,,,,,3,13.984,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\seroapseroapt.wav,FCN,seroap-seroapt          seroapt-seroap,red,L,,0,51,51,50,,,,,,,4,9.218,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\rizeptrizep.wav,FCN,rizept and rizep                   rizep and rizept,conj,R,,0,52,52,55,,,,,,,3,7.404,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\loogleboogle.wav,IS,loogle-boogle              boogle-loogle,red,L,,0,53,53,0,,,,,,,2,4.027,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\plibsterpibster.wav,ICN,plibster and pibster              pibster and plibster,conj,R,,0,54,54,49,,,,,,,5,4.622,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\poolsterpullster.wav,VL,poolster-pullster          pullster-poolster,red,R,,0,55,55,31,,,,,,,4,10.167,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\lisketlasket.wav,VQ,lisket-lasket                  lasket-lisket,red,L,,0,56,56,20,,,,,,,1,5.063,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\restellresteg.wav,FS,restell-resteg              resteg-restell,red,R,,0,57,57,11,,,,,,,5,8.078,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\listerleaster.wav,VL,lister-leaster               leaster-lister,red,L,,0,58,58,30,,,,,,,1,4.53,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\bullgorboolgor.wav,VL,bullgor-boolgor            boolgor-bullgor,red,L,,0,59,59,33,,,,,,,2,4.342,,,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\tipothtapoth.wav,ICN/Q,,conj,L,tipoth and tapoth                     tipoth and tripoth,,,,,0,0,0,28,,,,,2,12.767,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\fipothflipoth.wav,IS/ICN,,conj,R,fipoth and flipoth                      fipoth and dipoth,,,,,0,1,1,36,,,,,5,8.993,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\sipothbipoth.wav,IS/Q,,conj,L,          sipoth and bipoth                 sipoth and sapoth                    ,,,,,0,2,2,18,,,,,2,5.704,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\fiprettipret.wav,IS/ICN,,red,L,          fipret-tipret                   fipret-flipret                   ,,,,,0,3,3,31,,,,,2,6.435,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\feckildeckil.wav,IS/Q,,red,L,feckil-deckil                   feckil-fockil,,,,,0,4,4,11,,,,,1,5.057,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\nicketnucket.wav,Q/L,,red,L,nicket-nooket              nicket-neeket,,,,,0,5,5,3,,,,,2,5.231,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\diplerdoopler.wav,Q/L,,conj,L,dipler and doopler                  dipler and deepler,,,,,0,6,6,9,,,,,2,8.378,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\figlowfliglow.wav,IS/ICN,,red,R,           figlow-fliglow                      figlow-biglow                               ,,,,,0,7,7,34,,,,,2,9.028,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\kettipkrettip.wav,ICN/Q,,conj,R,kettip and krettip                     kettip and kottip,,,,,0,8,8,27,,,,,2,7.64,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\siglowsaglow.wav,IS/Q,,red,R,siglow-saglow                siglow-kiglow,,,,,0,9,9,14,,,,,2,5.695,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\bilnerbulner.wav,Q/L,,red,L,bilner-bullner               bilner-bealner,,,,,0,10,10,1,,,,,3,12.723,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\fettipfottip.wav,IS/Q,,conj,R,fettip and fottip                        fettip and bettip,,,,,0,11,11,17,,,,,5,4.219,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\fiplyfaply.wav,IS/Q,,red,R,fiply-faply                       fiply-biply,,,,,0,12,12,10,,,,,2,4.512,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\deblicdreblic.wav,ICN/Q,,conj,R,deblic and dreblic                    deblic and doblic,,,,,0,13,13,25,,,,,5,5.26,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\shicketshucket.wav,Q/L,,conj,L,shicket and shucket              shicket and sheecket,,,,,0,14,14,7,,,,,2,5.273,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\secklesteckle.wav,IS/ICN,,red,R,seckil-steckil               seckil-beckil,,,,,0,15,15,32,,,,,1,4.903,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\teckletackle.wav,ICN/Q,,red,L,teckil-tockil                   teckil-treckil,,,,,0,16,16,23,,,,,4,9.472,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\tiglowtaglow.wav,ICN/Q,,red,L,tiglow-taglow                 tiglow-triglow,,,,,0,17,17,20,,,,,6,7.395,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\ferishflerish.wav,IS/ICN,,red,R,ferish-flerish                 ferish-terish,,,,,0,18,18,30,,,,,2,6.627,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\filkyfealky.wav,Q/L,,red,R,filky-fealky                  filky-fulky,,,,,0,19,19,0,,,,,3,4.199,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\ditlendatlen.wav,ICN/Q,,conj,L,         ditlen and datlen                     ditlen and dritlen           ,,,,,0,20,20,26,,,,,3,5.162,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\settipgettip.wav,IS/ICN,,conj,L,settip and gettip                      settip and slettip,,,,,0,21,21,37,,,,,2,5.49,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\sipretsapret.wav,IS/Q,,red,R,sipret-sapret                  sipret-dipret,,,,,0,22,22,12,,,,,3,6.097,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\vickervooker.wav,Q/L,,conj,L,vicker and voocker                 vicker and veecker,,,,,0,23,23,5,,,,,2,4.739,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\feblicteblic.wav,IS/ICN,,conj,L,feblic and teblic                       feblic and fleblic ,,,,,0,24,24,39,,,,,2,4.864,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\kerishklerish.wav,ICN/Q,,red,R,kerish-klerish                kerish-korish,,,,,0,25,25,21,,,,,2,5.715,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\feskytesky.wav,IS/Q,,conj,L,fesky and tesky                      fesky and fosky,,,,,0,26,26,19,,,,,2,5.638,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\fitlenfritlen.wav,IS/ICN,,conj,R,fitlen and fritlen                        fitlen and kitlen   ,,,,,0,27,27,38,,,,,2,5.856,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\kiplykriply.wav,ICN/Q,,red,R,kiply-kriply                    kiply-kaply,,,,,0,28,28,24,,,,,1,4.892,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\cabickcabeeck.wav,Q/L,,conj,R,cabick  and cabeek               cabick and cabook,,,,,0,29,29,6,,,,,6,6.771,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\geskyglesky.wav,ICN/Q,,conj,R,gesky and glesky                    gesky and gosky,,,,,0,30,30,29,,,,,1,6.118,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\filgerfeelger.wav,Q/L,,conj,R,filger and feelger                    filger and fulger,,,,,0,31,31,8,,,,,6,8.825,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\serishderish.wav,IS/Q,,red,L,serish-derish                  serish-sorish,,,,,0,32,32,13,,,,,1,5.224,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\siply-tiply.wav,IS/ICN,,red,L,siply-tiply                     siply-sliply,,,,,0,33,33,33,,,,,2,5.538,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\sitlenpitlen.wav,IS/Q,,conj,L,sitlen and pitlen                      sitlen and satlen,,,,,0,34,34,16,,,,,2,5.298,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\berickbereack.wav,Q/L,,red,R,berick-bereek              berick-berook,,,,,0,35,35,4,,,,,6,4.63,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\liknepleeknep.wav,Q/L,,red,R,liknep-leeknep             liknep-looknep,,,,,0,36,36,2,,,,,2,4.896,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\feblickeblic.wav,IS/Q,,conj,L,feblic and keblic                      feblic and foblic,,,,,0,37,37,15,,,,,1,3.587,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\bipretblipret.wav,ICN/Q,,red,R,bipret-blipret                 bipret-bapret,,,,,0,38,38,22,,,,,2,9.764,2016_Feb_10_1437,31.9400281226,binomials,1,r112
C:\Users\viola\Desktop\ENG_GHM\seskykesky.wav,IS/ICN,,conj,L,sesky and kesky                    sesky and slesky ,,,,,0,39,39,35,,,,,4,5.787,2016_Feb_10_1437,31.9400281226,binomials,1,r112
