sound,predicted_order,structure,binomials,misc,rule,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating_2.response,rating_2.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\FR_GHM\ranaidecanaide.wav,L,conj,ni ranaide ni canaide           ni canaide ni ranaide,diff,IS,0,11,11,6,,,,,,,5,10.887,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\padafepadafre.wav,L,red,padafe-padafre           padafre-padafe  ,fr,FCN,0,12,12,50,,,,,,,4,17.752,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\cazibecazille.wav,L,red,cazibe-cazille           cazille-cazibe,diff,FS,0,13,13,10,,,,,,,2,12.072,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\taguelague.wav,R,red,taguet-laguet            laguet-taguet,diff,IS,0,14,14,2,,,,,,,6,7.355,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\rinoulerinoupe.wav,R,red,rinoule-rinoupe          rinoupe-rinoule,diff,FS,0,15,15,11,,,,,,,1,10.222,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\padaquepadique.wav,R,red,padaque-padique      padique-padaque,h,VQ,0,16,16,32,,,,,,,6,9.756,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\loubotteloubette.wav,R,red,loubotte-loubette       loubette-loubotte,a,VQ,0,17,17,31,,,,,,,5,11.195,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\calitecalate.wav,L,red,calite-calate             calate-calite,h,VQ,0,18,18,30,,,,,,,5,9.837,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\davaisdavain.wav,L,conj,ni davais ni davain              ni davain ni davais,op,VN,0,19,19,27,,,,,,,1,13.105,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\chouvetrouvet.wav,R,conj,ni chouvet ni rouvet             ni rouvet ni chouvet,same,IS,0,20,20,9,,,,,,,1,8.83,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\ganoucteganouc.wav,R,red,ganoucte-ganouc       ganouc-ganoucte,stop,FCN,0,21,21,53,,,,,,,1,12.96,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\tilafretilafe.wav,R,conj,ni tilafre ni tilafe                 ni tilafe ni tilafre,fr,FCN,0,22,22,59,,,,,,,3,15.053,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\cralontecralotte.wav,R,red,cralonte-cralotte        cralotte-cralonte,cl,VN,0,23,23,24,,,,,,,3,10.165,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\ladacladacte.wav,L,conj,ni ladac ni ladacte             ni ladacte ni ladac,stop,FCN,0,24,24,56,,,,,,,4,12.304,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\gonaisgonin.wav,L,red,gonais-gonin             gonin-gonais,op,VN,0,25,25,23,,,,,,,2,7.389,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\davailedavaisse.wav,R,conj,ni davaile ni davaisse          ni davaisse ni davaile,same,FS,0,26,26,15,,,,,,,3,14.142,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\tidatidan.wav,L,red,tida-tidan                  tidan-tida,op,VN,0,27,27,21,,,,,,,1,7.312,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\goudintegoudette.wav,R,red,goudinte-goudette     goudette-goudinte,cl,VN,0,28,28,20,,,,,,,1,8.878,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\gavaipemavaipe.wav,R,conj,ni gavaipe ni mavaipe          ni mavaipe ni gavaipe,same,IS,0,29,29,7,,,,,,,2,15.165,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\talaiquetalaime.wav,L,red,talaique-talaime        talaime-talaique        ,same,FS,0,30,30,12,,,,,,,5,19.644,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\chavintechavette.wav,R,red,chavinte-chavette      chavette-chavinte,cl,VN,0,31,31,22,,,,,,,1,11.096,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\traplintetraplette.wav,R,conj,ni traplinte ni traplette         ni traplette ni traplinte,cl,VN,0,32,32,26,,,,,,,1,10.22,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\trapiletrapale.wav,L,conj,ni trapile ni trapale              ni trapale ni trapile,h,VQ,0,33,33,38,,,,,,,5,10.347,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\brezouillebezouille.wav,R,red,brezouille-bezouille    bezouille-brezouille,nan,ICN,0,34,34,43,,,,,,,2,10.358,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\clatifeclatafe.wav,L,red,clatife-clatafe            clatafe-clatife,h,VQ,0,35,35,34,,,,,,,5,12.884,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\raffotteraffette.wav,R,conj,ni raffotte ni raffette             ni raffette ni raffotte,a,VQ,0,36,36,35,,,,,,,5,11.308,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\salainestalaine.wav,L,red,salaine-stalaine         stalaine-salaine,nan,ICN,0,37,37,42,,,,,,,2,11.571,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\dalaifredalaife.wav,R,conj,ni dalaifre ni dalaife            ni dalaife ni dalaifre,fr,FCN,0,38,38,57,,,,,,,1,9.583,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\coubadecoubaille.wav,L,conj,ni coubade ni coubaille       ni coubaille ni coubade,diff,FS,0,39,39,16,,,,,,,1,11.215,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\ridacteridac.wav,R,red,ridacte-ridac              ridac-ridacte,stop,FCN,0,40,40,51,,,,,,,2,10.113,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\clavrercavrer.wav,R,conj,ni clavrer ni cavrer             ni cavrer ni clavrer,nan,ICN,0,41,41,49,,,,,,,1,12.49,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\tuguettruguet.wav,L,red,tuguet-truguet            truguet-tuguet,nan,ICN,0,42,42,44,,,,,,,1,11.764,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\gouvactegouvac.wav,R,conj,ni gouvacte ni gouvac         ni gouvac ni gouvacte,stop,FCN,0,43,43,55,,,,,,,1,16.338,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\codellecrodelle.wav,L,red,codelle-crodelle         crodelle-codelle,nan,ICN,0,44,44,40,,,,,,,2,16.089,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\fomaigeflomaige.wav,L,conj,ni fomaige ni flomaige        ni flomaige ni fomaige,nan,ICN,0,45,45,46,,,,,,,4,13.147,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\guinotterinotte.wav,R,red,guinotte-rinotte         rinotte-guinotte,diff,IS,0,46,46,3,,,,,,,1,14.082,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\tipametipague.wav,R,conj,ni tipame ni tipague            ni tipague ni tipame,same,FS,0,47,47,19,,,,,,,1,8.08,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\stolastolan.wav,L,conj,ni stola ni stolan                ni stolan ni stola,op,VN,0,48,48,25,,,,,,,6,6.015,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\capaiccapaicte.wav,L,conj,ni capaic ni capaicte          ni capaicte ni capaic,stop,FCN,0,49,49,58,,,,,,,3,13.064,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\noupetgoupet.wav,L,red,noupet-goupet          goupet-noupet,same,IS,0,50,50,0,,,,,,,5,9.78,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\madetgadet.wav,L,red,madet-gadet            gadet-madet,same,IS,0,51,51,4,,,,,,,2,9.619,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\fluponfupon.wav,R,red,flupon-fupon              fupon-flupon,nan,ICN,0,52,52,41,,,,,,,2,8.171,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\coudincloudin.wav,L,conj,ni coudin ni cloudin           ni cloudin ni coudin,nan,ICN,0,53,53,48,,,,,,,2,9.269,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\flitaflitan.wav,L,conj,ni flita ni flitan                    ni flitan ni flita,op,VN,0,54,54,29,,,,,,,5,13.57,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\livottedivotte.wav,L,conj,ni livotte ni divotte               ni divotte ni livotte,diff,IS,0,55,55,8,,,,,,,1,6.794,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\bicafebicafre.wav,L,red,bicafe-bicafre             bicafre-bicafe,fr,FCN,0,56,56,54,,,,,,,3,10.793,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\rouzaperouzaille.wav,L,conj,ni rouzape ni rouzaille         ni rouzaille ni rouzape,diff,FS,0,57,57,18,,,,,,,3,15.159,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\sapaiquesapoque.wav,L,conj,ni sapaique ni sapoque       ni sapoque ni sapaique,a,VQ,0,58,58,37,,,,,,,5,14.642,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\pamiquelamique.wav,R,conj,ni pamique ni lamique         ni lamique ni pamique,diff,IS,0,59,59,5,,,,,,,1,8.679,,,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\chaditadi.wav,L,red,chadi-tadi                   chadi-chada,h,IS/VQ,,,,,0,0,0,12,,,,,1,9.277,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\sontecbontec.wav,L,conj,ni sontec ni bontec               ni sontec ni stontec,nan,IS/ICN,,,,,0,1,1,38,,,,,1,8.305,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\glavetteglavotte.wav,L,red,glavette-glavotte            glavette-glavinte,nan,VQ/VN,,,,,0,2,2,0,,,,,1,7.034,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\sadigadi.wav,L,red,sadi-gadi                  sadi-sladi,nan,IS/ICN,,,,,0,3,3,34,,,,,1,9.926,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\cudettecludette.wav,L,red,cudette-cludette         cudette-cudotte,a,ICN/VQ,,,,,0,4,4,22,,,,,1,8.499,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\saprigestaprige.wav,R,conj,ni saprige ni staprige            ni saprige ni caprige             ,nan,IS/ICN,,,,,0,5,5,39,,,,,1,8.455,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\saglettepaglette.wav,L,conj,ni saglette ni paglette           ni saglette ni staglette,nan,IS/ICN,,,,,0,6,6,36,,,,,1,9.318,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\paubetteplaubette.wav,L,red,paubette-plaubette      paubette-paubotte,a,ICN/VQ,,,,,0,7,7,24,,,,,1,10.17,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\fouguiflougui.wav,R,conj,ni fougui ni flougui                ni fougui ni pougui,nan,IS/ICN,,,,,0,8,8,35,,,,,5,12.454,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\fudettefudotte.wav,R,red,fudette-fudotte             fudette-budette,a,IS/VQ,,,,,0,9,9,11,,,,,1,8.67,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\vapettevapinte.wav,R,conj,ni vapette ni vapinte                 ni vapette ni vapotte,nan,VQ/VN,,,,,0,10,10,9,,,,,1,6.736,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\saglidagli.wav,L,red,sagli-dagli                   sagli-sagla,h,IS/VQ,,,,,0,11,11,14,,,,,1,6.754,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\padipada.wav,R,red,padi-pada                  padi-pladi,h,ICN/VQ,,,,,0,12,12,21,,,,,1,8.629,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\baprigeblaprige.wav,L,conj,ni baprige ni blaprige             ni baprige ni baprage,h,ICN/VQ,,,,,0,13,13,28,,,,,1,7.183,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\croudettecroudinte.wav,R,red,croudette-croudinte       croudette-croudotte,nan,VQ/VN,,,,,0,14,14,3,,,,,1,9.215,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\maflettemaflotte.wav,L,conj,ni maflette ni maflotte              ni maflette ni maflinte,nan,VQ/VN,,,,,0,15,15,8,,,,,2,10.3,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\saubettesaubotte.wav,R,red,saubette-saubotte       saubette-daubette,a,IS/VQ,,,,,0,16,16,13,,,,,1,8.936,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\soitettesoitinte.wav,R,conj,ni soitette ni soitinte                ni soitette ni soitotte,nan,VQ/VN,,,,,0,17,17,7,,,,,1,7.968,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\churettechurinte.wav,R,red,churette-churinte           churette-churotte,nan,VQ/VN,,,,,0,18,18,1,,,,,1,6.77,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\dabidrabi.wav,L,red,dabi-drabi                  dabi-daba ,h,ICN/VQ,,,,,0,19,19,20,,,,,1,6.174,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\faglettefaglotte.wav,R,conj,ni faglette ni faglotte                ni faglette ni taglette,a,IS/VQ,,,,,0,20,20,17,,,,,1,8.362,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\bimettebiminte.wav,R,conj,ni bimette ni biminte                ni bimette ni bimotte,nan,VQ/VN,,,,,0,21,21,5,,,,,6,9.522,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\paglipagla.wav,R,red,pagli-pagla                 pagli-pragli,h,ICN/VQ,,,,,0,22,22,23,,,,,1,7.461,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\faglifragli.wav,R,red,fagli-fragli                 fagli-tagli,nan,IS/ICN,,,,,0,23,23,31,,,,,3,16.893,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\tupettetupotte.wav,R,conj,ni tupette ni tupotte                ni tupette ni trupette,a,ICN/VQ,,,,,0,24,24,27,,,,,1,11.023,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\sudettepudette.wav,L,red,sudette-pudette        sudette-studette,nan,IS/ICN,,,,,0,25,25,32,,,,,1,9.339,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\gontecgontoc.wav,R,conj,ni gontec ni gontoc                ni gontec ni grontec,a,ICN/VQ,,,,,0,26,26,29,,,,,1,8.935,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\plaretteplarotte.wav,L,red,plarette-plarotte            plarette-plarinte,nan,VQ/VN,,,,,0,27,27,4,,,,,1,11.272,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\supetteslupette.wav,R,conj,ni supette ni slupette            ni supette ni gupette,nan,IS/ICN,,,,,0,28,28,37,,,,,3,10.366,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\fontecfontoc.wav,R,conj,ni fontec ni fontoc                    ni fontec ni pontec,a,IS/VQ,,,,,0,29,29,19,,,,,2,10.002,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\fupettecupette.wav,L,conj,ni fupette ni cupette                 ni fupette ni fupotte,a,IS/VQ,,,,,0,30,30,16,,,,,2,11.704,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\souguidougui.wav,L,conj,ni sougui ni dougui                  ni sougui ni sougua,h,IS/VQ,,,,,0,31,31,18,,,,,2,10.864,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\daglettedraglette.wav,L,conj,ni daglette ni draglette            ni daglette ni daglotte,a,ICN/VQ,,,,,0,32,32,26,,,,,1,7.168,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\fabigabi.wav,L,red,fabi-gabi                   fabi-flabi,nan,IS/ICN,,,,,0,33,33,30,,,,,5,8.243,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\faprigefaprage.wav,R,conj,ni faprige ni faprage                 ni faprige ni gaprige,h,IS/VQ,,,,,0,34,34,15,,,,,1,14.873,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\lutettelutotte.wav,L,conj,ni lutette ni lutotte                   ni lutette ni lutinte,nan,VQ/VN,,,,,0,35,35,6,,,,,1,9.271,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\sabicabi.wav,L,red,sabi-cabi                     sabi-saba              ,h,IS/VQ,,,,,0,36,36,10,,,,,1,6.402,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\couguicougua.wav,R,conj,ni cougui ni cougua                ni cougui ni crougui,h,ICN/VQ,,,,,0,37,37,25,,,,,4,10.922,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\faubetteflaubette.wav,R,red,faubette-flaubette      faubette-gaubette,nan,IS/ICN,,,,,0,38,38,33,,,,,1,6.342,2016_Feb_12_1018,32.04846913,binobino,1,r305
C:\Users\viola\Desktop\FR_GHM\gautrettegautrotte.wav,L,red,gautrette-gautrotte        gautrette-gautrinte,nan,VQ/VN,,,,,0,39,39,2,,,,,2,9.648,2016_Feb_12_1018,32.04846913,binobino,1,r305
