sound,predicted_order,structure,binomials,misc,rule,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating_2.response,rating_2.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\FR_GHM\rinoulerinoupe.wav,R,red,rinoule-rinoupe          rinoupe-rinoule,diff,FS,0,38,38,11,,,,,,,4,51.862,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\clavrercavrer.wav,R,conj,ni clavrer ni cavrer             ni cavrer ni clavrer,nan,ICN,0,39,39,49,,,,,,,1,11.243,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\chipanechipague.wav,R,red,chipane-chipague     chipague-chipane,same,FS,0,40,40,13,,,,,,,2,9.543,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\pamiquelamique.wav,R,conj,ni pamique ni lamique         ni lamique ni pamique,diff,IS,0,41,41,5,,,,,,,2,12.268,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\tipametipague.wav,R,conj,ni tipame ni tipague            ni tipague ni tipame,same,FS,0,42,42,19,,,,,,,3,42.997,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\salainestalaine.wav,L,red,salaine-stalaine         stalaine-salaine,nan,ICN,0,43,43,42,,,,,,,5,9.756,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\rouzaperouzaille.wav,L,conj,ni rouzape ni rouzaille         ni rouzaille ni rouzape,diff,FS,0,44,44,18,,,,,,,2,30.428,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\davaisdavain.wav,L,conj,ni davais ni davain              ni davain ni davais,op,VN,0,45,45,27,,,,,,,1,16.428,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\padaquepadique.wav,R,red,padaque-padique      padique-padaque,h,VQ,0,46,46,32,,,,,,,2,14.988,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\flitaflitan.wav,L,conj,ni flita ni flitan                    ni flitan ni flita,op,VN,0,47,47,29,,,,,,,3,38.653,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\fluponfupon.wav,R,red,flupon-fupon              fupon-flupon,nan,ICN,0,48,48,41,,,,,,,2,10.226,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\tidatidan.wav,L,red,tida-tidan                  tidan-tida,op,VN,0,49,49,21,,,,,,,3,39.125,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\coudincloudin.wav,L,conj,ni coudin ni cloudin           ni cloudin ni coudin,nan,ICN,0,50,50,48,,,,,,,1,9.842,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\vulpontevulpotte.wav,R,conj,ni vulponte ni vulpotte         ni vulpotte ni vulponte,cl,VN,0,51,51,28,,,,,,,2,36.156,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\davailedavaisse.wav,R,conj,ni davaile ni davaisse          ni davaisse ni davaile,same,FS,0,52,52,15,,,,,,,6,10.846,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\taguelague.wav,R,red,taguet-laguet            laguet-taguet,diff,IS,0,53,53,2,,,,,,,2,14.564,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\chavintechavette.wav,R,red,chavinte-chavette      chavette-chavinte,cl,VN,0,54,54,22,,,,,,,5,24.679,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\gonaisgonin.wav,L,red,gonais-gonin             gonin-gonais,op,VN,0,55,55,23,,,,,,,2,8.629,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\ridacteridac.wav,R,red,ridacte-ridac              ridac-ridacte,stop,FCN,0,56,56,51,,,,,,,2,8.267,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\chouvetrouvet.wav,R,conj,ni chouvet ni rouvet             ni rouvet ni chouvet,same,IS,0,57,57,9,,,,,,,2,40.372,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\tiboufetiboufre.wav,L,red,tiboufe-tiboufre           tiboufre-tiboufe,fr,FCN,0,58,58,52,,,,,,,4,32.474,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\noupetgoupet.wav,L,red,noupet-goupet          goupet-noupet,same,IS,0,59,59,0,,,,,,,1,4.828,,,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\fudettefudotte.wav,R,red,fudette-fudotte             fudette-budette,a,IS/VQ,,,,,0,0,0,11,,,,,6,13.561,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\faglettefaglotte.wav,R,conj,ni faglette ni faglotte                ni faglette ni taglette,a,IS/VQ,,,,,0,1,1,17,,,,,5,14.419,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\plaretteplarotte.wav,L,red,plarette-plarotte            plarette-plarinte,nan,VQ/VN,,,,,0,2,2,4,,,,,2,9.979,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\saubettesaubotte.wav,R,red,saubette-saubotte       saubette-daubette,a,IS/VQ,,,,,0,3,3,13,,,,,6,13.789,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\fouguiflougui.wav,R,conj,ni fougui ni flougui                ni fougui ni pougui,nan,IS/ICN,,,,,0,4,4,35,,,,,6,8.676,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\faprigefaprage.wav,R,conj,ni faprige ni faprage                 ni faprige ni gaprige,h,IS/VQ,,,,,0,5,5,15,,,,,6,11.813,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\faubetteflaubette.wav,R,red,faubette-flaubette      faubette-gaubette,nan,IS/ICN,,,,,0,6,6,33,,,,,4,25.97,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\vapettevapinte.wav,R,conj,ni vapette ni vapinte                 ni vapette ni vapotte,nan,VQ/VN,,,,,0,7,7,9,,,,,6,10.168,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\paubetteplaubette.wav,L,red,paubette-plaubette      paubette-paubotte,a,ICN/VQ,,,,,0,8,8,24,,,,,4,9.78,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\soitettesoitinte.wav,R,conj,ni soitette ni soitinte                ni soitette ni soitotte,nan,VQ/VN,,,,,0,9,9,7,,,,,5,14.441,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\paglipagla.wav,R,red,pagli-pagla                 pagli-pragli,h,ICN/VQ,,,,,0,10,10,23,,,,,6,8.366,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\saglettepaglette.wav,L,conj,ni saglette ni paglette           ni saglette ni staglette,nan,IS/ICN,,,,,0,11,11,36,,,,,4,13.731,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\sabicabi.wav,L,red,sabi-cabi                     sabi-saba              ,h,IS/VQ,,,,,0,12,12,10,,,,,6,7.566,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\fabigabi.wav,L,red,fabi-gabi                   fabi-flabi,nan,IS/ICN,,,,,0,13,13,30,,,,,4,11.364,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\souguidougui.wav,L,conj,ni sougui ni dougui                  ni sougui ni sougua,h,IS/VQ,,,,,0,14,14,18,,,,,5,14.991,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\gautrettegautrotte.wav,L,red,gautrette-gautrotte        gautrette-gautrinte,nan,VQ/VN,,,,,0,15,15,2,,,,,1,7.532,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\glavetteglavotte.wav,L,red,glavette-glavotte            glavette-glavinte,nan,VQ/VN,,,,,0,16,16,0,,,,,1,7.066,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\dabidrabi.wav,L,red,dabi-drabi                  dabi-daba ,h,ICN/VQ,,,,,0,17,17,20,,,,,6,7.14,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\sadigadi.wav,L,red,sadi-gadi                  sadi-sladi,nan,IS/ICN,,,,,0,18,18,34,,,,,2,6.469,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\chaditadi.wav,L,red,chadi-tadi                   chadi-chada,h,IS/VQ,,,,,0,19,19,12,,,,,6,7.166,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\saglidagli.wav,L,red,sagli-dagli                   sagli-sagla,h,IS/VQ,,,,,0,20,20,14,,,,,4,12.183,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\maflettemaflotte.wav,L,conj,ni maflette ni maflotte              ni maflette ni maflinte,nan,VQ/VN,,,,,0,21,21,8,,,,,1,6.523,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\lutettelutotte.wav,L,conj,ni lutette ni lutotte                   ni lutette ni lutinte,nan,VQ/VN,,,,,0,22,22,6,,,,,1,7.411,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\cudettecludette.wav,L,red,cudette-cludette         cudette-cudotte,a,ICN/VQ,,,,,0,23,23,22,,,,,1,7.784,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\croudettecroudinte.wav,R,red,croudette-croudinte       croudette-croudotte,nan,VQ/VN,,,,,0,24,24,3,,,,,5,22.04,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\gontecgontoc.wav,R,conj,ni gontec ni gontoc                ni gontec ni grontec,a,ICN/VQ,,,,,0,25,25,29,,,,,1,11.692,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\faglifragli.wav,R,red,fagli-fragli                 fagli-tagli,nan,IS/ICN,,,,,0,26,26,31,,,,,6,13.842,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\baprigeblaprige.wav,L,conj,ni baprige ni blaprige             ni baprige ni baprage,h,ICN/VQ,,,,,0,27,27,28,,,,,1,10.902,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\daglettedraglette.wav,L,conj,ni daglette ni draglette            ni daglette ni daglotte,a,ICN/VQ,,,,,0,28,28,26,,,,,5,11.644,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\fupettecupette.wav,L,conj,ni fupette ni cupette                 ni fupette ni fupotte,a,IS/VQ,,,,,0,29,29,16,,,,,2,12.497,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\padipada.wav,R,red,padi-pada                  padi-pladi,h,ICN/VQ,,,,,0,30,30,21,,,,,2,9.608,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\tupettetupotte.wav,R,conj,ni tupette ni tupotte                ni tupette ni trupette,a,ICN/VQ,,,,,0,31,31,27,,,,,5,15.251,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\saprigestaprige.wav,R,conj,ni saprige ni staprige            ni saprige ni caprige             ,nan,IS/ICN,,,,,0,32,32,39,,,,,4,19.806,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\sudettepudette.wav,L,red,sudette-pudette        sudette-studette,nan,IS/ICN,,,,,0,33,33,32,,,,,3,9.371,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\sontecbontec.wav,L,conj,ni sontec ni bontec               ni sontec ni stontec,nan,IS/ICN,,,,,0,34,34,38,,,,,1,4.908,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\supetteslupette.wav,R,conj,ni supette ni slupette            ni supette ni gupette,nan,IS/ICN,,,,,0,35,35,37,,,,,1,7.57,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\churettechurinte.wav,R,red,churette-churinte           churette-churotte,nan,VQ/VN,,,,,0,36,36,1,,,,,5,14.527,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\couguicougua.wav,R,conj,ni cougui ni cougua                ni cougui ni crougui,h,ICN/VQ,,,,,0,37,37,25,,,,,4,21.991,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\fontecfontoc.wav,R,conj,ni fontec ni fontoc                    ni fontec ni pontec,a,IS/VQ,,,,,0,38,38,19,,,,,6,12.488,2016_Feb_24_1520,31.99841327,binobino,1,r315
C:\Users\viola\Desktop\FR_GHM\bimettebiminte.wav,R,conj,ni bimette ni biminte                ni bimette ni bimotte,nan,VQ/VN,,,,,0,39,39,5,,,,,5,9.091,2016_Feb_24_1520,31.99841327,binobino,1,r315
