sound,predicted_order,structure,binomials,misc,rule,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating_2.response,rating_2.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\FR_GHM\sapaiquesapoque.wav,L,conj,ni sapaique ni sapoque       ni sapoque ni sapaique,a,VQ,0,16,16,37,,,,,,,1,12.614,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\tidatidan.wav,L,red,tida-tidan                  tidan-tida,op,VN,0,17,17,21,,,,,,,1,10.372,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\rouzaperouzaille.wav,L,conj,ni rouzape ni rouzaille         ni rouzaille ni rouzape,diff,FS,0,18,18,18,,,,,,,5,9.884,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\pamiquelamique.wav,R,conj,ni pamique ni lamique         ni lamique ni pamique,diff,IS,0,19,19,5,,,,,,,5,14.483,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\tuguettruguet.wav,L,red,tuguet-truguet            truguet-tuguet,nan,ICN,0,20,20,44,,,,,,,2,8.266,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\calitecalate.wav,L,red,calite-calate             calate-calite,h,VQ,0,21,21,30,,,,,,,2,9.452,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\rataferatalle.wav,L,red,ratafe-ratalle             ratalle-ratafe,same,FS,0,22,22,14,,,,,,,6,6.898,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\padaquepadique.wav,R,red,padaque-padique      padique-padaque,h,VQ,0,23,23,32,,,,,,,5,9.322,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\rinoulerinoupe.wav,R,red,rinoule-rinoupe          rinoupe-rinoule,diff,FS,0,24,24,11,,,,,,,5,18.391,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\fuglatefuglite.wav,R,conj,ni fuglate ni fuglite               ni fuglite ni fuglate,h,VQ,0,25,25,36,,,,,,,5,9.461,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\noupetgoupet.wav,L,red,noupet-goupet          goupet-noupet,same,IS,0,26,26,0,,,,,,,4,10.98,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\coudincloudin.wav,L,conj,ni coudin ni cloudin           ni cloudin ni coudin,nan,ICN,0,27,27,48,,,,,,,6,7.209,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\davailedavaisse.wav,R,conj,ni davaile ni davaisse          ni davaisse ni davaile,same,FS,0,28,28,15,,,,,,,1,5.706,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\cazibecazille.wav,L,red,cazibe-cazille           cazille-cazibe,diff,FS,0,29,29,10,,,,,,,5,8.348,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\davaisdavain.wav,L,conj,ni davais ni davain              ni davain ni davais,op,VN,0,30,30,27,,,,,,,1,10.031,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\capaiccapaicte.wav,L,conj,ni capaic ni capaicte          ni capaicte ni capaic,stop,FCN,0,31,31,58,,,,,,,2,7.838,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\livottedivotte.wav,L,conj,ni livotte ni divotte               ni divotte ni livotte,diff,IS,0,32,32,8,,,,,,,4,14.36,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\raffotteraffette.wav,R,conj,ni raffotte ni raffette             ni raffette ni raffotte,a,VQ,0,33,33,35,,,,,,,2,32.021,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\clavrercavrer.wav,R,conj,ni clavrer ni cavrer             ni cavrer ni clavrer,nan,ICN,0,34,34,49,,,,,,,1,10.835,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\clatifeclatafe.wav,L,red,clatife-clatafe            clatafe-clatife,h,VQ,0,35,35,34,,,,,,,1,8.001,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\padafepadafre.wav,L,red,padafe-padafre           padafre-padafe  ,fr,FCN,0,36,36,50,,,,,,,2,9.808,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\fomaigeflomaige.wav,L,conj,ni fomaige ni flomaige        ni flomaige ni fomaige,nan,ICN,0,37,37,46,,,,,,,2,9.519,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\guinotterinotte.wav,R,red,guinotte-rinotte         rinotte-guinotte,diff,IS,0,38,38,3,,,,,,,4,8.004,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\bicafebicafre.wav,L,red,bicafe-bicafre             bicafre-bicafe,fr,FCN,0,39,39,54,,,,,,,4,11.586,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\trivaipetivaipe.wav,R,conj,ni trivaipe ni tivaipe            ni tivaipe ni trivaipe,nan,ICN,0,40,40,45,,,,,,,1,17.576,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\madetgadet.wav,L,red,madet-gadet            gadet-madet,same,IS,0,41,41,4,,,,,,,5,6.904,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\gouvactegouvac.wav,R,conj,ni gouvacte ni gouvac         ni gouvac ni gouvacte,stop,FCN,0,42,42,55,,,,,,,5,14.812,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\ranietteraniotte.wav,L,red,raniette-raniotte        raniotte-raniette,a,VQ,0,43,43,33,,,,,,,3,10.093,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\fluponfupon.wav,R,red,flupon-fupon              fupon-flupon,nan,ICN,0,44,44,41,,,,,,,5,9.672,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\plirotpirot.wav,R,conj,ni plirot ni pirot                  ni pirot ni plirot,nan,ICN,0,45,45,47,,,,,,,6,7.451,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\gonaisgonin.wav,L,red,gonais-gonin             gonin-gonais,op,VN,0,46,46,23,,,,,,,5,6.54,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\chipanechipague.wav,R,red,chipane-chipague     chipague-chipane,same,FS,0,47,47,13,,,,,,,3,16.117,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\ganoucteganouc.wav,R,red,ganoucte-ganouc       ganouc-ganoucte,stop,FCN,0,48,48,53,,,,,,,3,10.57,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\trapiletrapale.wav,L,conj,ni trapile ni trapale              ni trapale ni trapile,h,VQ,0,49,49,38,,,,,,,2,16.242,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\loubotteloubette.wav,R,red,loubotte-loubette       loubette-loubotte,a,VQ,0,50,50,31,,,,,,,3,10.601,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\ridacteridac.wav,R,red,ridacte-ridac              ridac-ridacte,stop,FCN,0,51,51,51,,,,,,,5,14.748,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\dalaifredalaife.wav,R,conj,ni dalaifre ni dalaife            ni dalaife ni dalaifre,fr,FCN,0,52,52,57,,,,,,,2,9.265,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\flitaflitan.wav,L,conj,ni flita ni flitan                    ni flitan ni flita,op,VN,0,53,53,29,,,,,,,1,5.9,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\goudintegoudette.wav,R,red,goudinte-goudette     goudette-goudinte,cl,VN,0,54,54,20,,,,,,,4,11.387,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\vulpontevulpotte.wav,R,conj,ni vulponte ni vulpotte         ni vulpotte ni vulponte,cl,VN,0,55,55,28,,,,,,,1,7.856,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\taguelague.wav,R,red,taguet-laguet            laguet-taguet,diff,IS,0,56,56,2,,,,,,,5,6.179,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\plamotteplamette.wav,R,conj,ni plamotte ni plamette       ni plamette ni plamotte,a,VQ,0,57,57,39,,,,,,,2,14.203,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\tiboufetiboufre.wav,L,red,tiboufe-tiboufre           tiboufre-tiboufe,fr,FCN,0,58,58,52,,,,,,,1,10.952,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\codellecrodelle.wav,L,red,codelle-crodelle         crodelle-codelle,nan,ICN,0,59,59,40,,,,,,,4,7.276,,,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\maflettemaflotte.wav,L,conj,ni maflette ni maflotte              ni maflette ni maflinte,nan,VQ/VN,,,,,0,0,0,8,,,,,4,9.932,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\churettechurinte.wav,R,red,churette-churinte           churette-churotte,nan,VQ/VN,,,,,0,1,1,1,,,,,1,9.286,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\tupettetupotte.wav,R,conj,ni tupette ni tupotte                ni tupette ni trupette,a,ICN/VQ,,,,,0,2,2,27,,,,,6,11.387,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\faglettefaglotte.wav,R,conj,ni faglette ni faglotte                ni faglette ni taglette,a,IS/VQ,,,,,0,3,3,17,,,,,5,9.752,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\saglettepaglette.wav,L,conj,ni saglette ni paglette           ni saglette ni staglette,nan,IS/ICN,,,,,0,4,4,36,,,,,2,10.733,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\gautrettegautrotte.wav,L,red,gautrette-gautrotte        gautrette-gautrinte,nan,VQ/VN,,,,,0,5,5,2,,,,,5,5.753,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\fupettecupette.wav,L,conj,ni fupette ni cupette                 ni fupette ni fupotte,a,IS/VQ,,,,,0,6,6,16,,,,,4,12.856,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\faubetteflaubette.wav,R,red,faubette-flaubette      faubette-gaubette,nan,IS/ICN,,,,,0,7,7,33,,,,,6,8.973,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\paubetteplaubette.wav,L,red,paubette-plaubette      paubette-paubotte,a,ICN/VQ,,,,,0,8,8,24,,,,,3,11.079,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\sudettepudette.wav,L,red,sudette-pudette        sudette-studette,nan,IS/ICN,,,,,0,9,9,32,,,,,6,9.378,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\saglidagli.wav,L,red,sagli-dagli                   sagli-sagla,h,IS/VQ,,,,,0,10,10,14,,,,,6,6.374,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\saprigestaprige.wav,R,conj,ni saprige ni staprige            ni saprige ni caprige             ,nan,IS/ICN,,,,,0,11,11,39,,,,,6,6.132,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\glavetteglavotte.wav,L,red,glavette-glavotte            glavette-glavinte,nan,VQ/VN,,,,,0,12,12,0,,,,,4,7.403,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\saubettesaubotte.wav,R,red,saubette-saubotte       saubette-daubette,a,IS/VQ,,,,,0,13,13,13,,,,,3,9.849,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\plaretteplarotte.wav,L,red,plarette-plarotte            plarette-plarinte,nan,VQ/VN,,,,,0,14,14,4,,,,,2,6.787,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\fouguiflougui.wav,R,conj,ni fougui ni flougui                ni fougui ni pougui,nan,IS/ICN,,,,,0,15,15,35,,,,,2,7.298,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\souguidougui.wav,L,conj,ni sougui ni dougui                  ni sougui ni sougua,h,IS/VQ,,,,,0,16,16,18,,,,,2,7.579,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\fontecfontoc.wav,R,conj,ni fontec ni fontoc                    ni fontec ni pontec,a,IS/VQ,,,,,0,17,17,19,,,,,1,6.35,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\sabicabi.wav,L,red,sabi-cabi                     sabi-saba              ,h,IS/VQ,,,,,0,18,18,10,,,,,6,5.397,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\lutettelutotte.wav,L,conj,ni lutette ni lutotte                   ni lutette ni lutinte,nan,VQ/VN,,,,,0,19,19,6,,,,,1,6.717,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\paglipagla.wav,R,red,pagli-pagla                 pagli-pragli,h,ICN/VQ,,,,,0,20,20,23,,,,,1,5.905,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\dabidrabi.wav,L,red,dabi-drabi                  dabi-daba ,h,ICN/VQ,,,,,0,21,21,20,,,,,6,5.515,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\couguicougua.wav,R,conj,ni cougui ni cougua                ni cougui ni crougui,h,ICN/VQ,,,,,0,22,22,25,,,,,1,7.277,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\sadigadi.wav,L,red,sadi-gadi                  sadi-sladi,nan,IS/ICN,,,,,0,23,23,34,,,,,3,13.985,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\padipada.wav,R,red,padi-pada                  padi-pladi,h,ICN/VQ,,,,,0,24,24,21,,,,,4,10.387,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\chaditadi.wav,L,red,chadi-tadi                   chadi-chada,h,IS/VQ,,,,,0,25,25,12,,,,,5,10.996,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\baprigeblaprige.wav,L,conj,ni baprige ni blaprige             ni baprige ni baprage,h,ICN/VQ,,,,,0,26,26,28,,,,,6,8.901,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\gontecgontoc.wav,R,conj,ni gontec ni gontoc                ni gontec ni grontec,a,ICN/VQ,,,,,0,27,27,29,,,,,2,11.202,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\cudettecludette.wav,L,red,cudette-cludette         cudette-cudotte,a,ICN/VQ,,,,,0,28,28,22,,,,,5,7.153,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\vapettevapinte.wav,R,conj,ni vapette ni vapinte                 ni vapette ni vapotte,nan,VQ/VN,,,,,0,29,29,9,,,,,2,11.528,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\fudettefudotte.wav,R,red,fudette-fudotte             fudette-budette,a,IS/VQ,,,,,0,30,30,11,,,,,2,8.21,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\croudettecroudinte.wav,R,red,croudette-croudinte       croudette-croudotte,nan,VQ/VN,,,,,0,31,31,3,,,,,4,7.841,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\faprigefaprage.wav,R,conj,ni faprige ni faprage                 ni faprige ni gaprige,h,IS/VQ,,,,,0,32,32,15,,,,,5,6.074,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\fabigabi.wav,L,red,fabi-gabi                   fabi-flabi,nan,IS/ICN,,,,,0,33,33,30,,,,,5,6.485,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\soitettesoitinte.wav,R,conj,ni soitette ni soitinte                ni soitette ni soitotte,nan,VQ/VN,,,,,0,34,34,7,,,,,2,7.415,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\faglifragli.wav,R,red,fagli-fragli                 fagli-tagli,nan,IS/ICN,,,,,0,35,35,31,,,,,5,4.961,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\sontecbontec.wav,L,conj,ni sontec ni bontec               ni sontec ni stontec,nan,IS/ICN,,,,,0,36,36,38,,,,,4,14.194,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\supetteslupette.wav,R,conj,ni supette ni slupette            ni supette ni gupette,nan,IS/ICN,,,,,0,37,37,37,,,,,4,11.466,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\daglettedraglette.wav,L,conj,ni daglette ni draglette            ni daglette ni daglotte,a,ICN/VQ,,,,,0,38,38,26,,,,,3,7.506,2016_Feb_16_1711,31.9998306,binobino,1,r308
C:\Users\viola\Desktop\FR_GHM\bimettebiminte.wav,R,conj,ni bimette ni biminte                ni bimette ni bimotte,nan,VQ/VN,,,,,0,39,39,5,,,,,6,8.757,2016_Feb_16_1711,31.9998306,binobino,1,r308
