sound,predicted_order,structure,binomials,misc,rule,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating_2.response,rating_2.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\FR_GHM\raffotteraffette.wav,R,conj,ni raffotte ni raffette             ni raffette ni raffotte,a,VQ,0,51,51,35,,,,,,,2,11.903,,,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\salainestalaine.wav,L,red,salaine-stalaine         stalaine-salaine,nan,ICN,0,52,52,42,,,,,,,5,8.004,,,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\traplintetraplette.wav,R,conj,ni traplinte ni traplette         ni traplette ni traplinte,cl,VN,0,53,53,26,,,,,,,2,11.494,,,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\guinotterinotte.wav,R,red,guinotte-rinotte         rinotte-guinotte,diff,IS,0,54,54,3,,,,,,,5,8.728,,,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\cazibecazille.wav,L,red,cazibe-cazille           cazille-cazibe,diff,FS,0,55,55,10,,,,,,,2,17.642,,,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\clatifeclatafe.wav,L,red,clatife-clatafe            clatafe-clatife,h,VQ,0,56,56,34,,,,,,,2,10.231,,,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\chouvetrouvet.wav,R,conj,ni chouvet ni rouvet             ni rouvet ni chouvet,same,IS,0,57,57,9,,,,,,,6,9.224,,,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\codellecrodelle.wav,L,red,codelle-crodelle         crodelle-codelle,nan,ICN,0,58,58,40,,,,,,,1,8.096,,,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\brezouillebezouille.wav,R,red,brezouille-bezouille    bezouille-brezouille,nan,ICN,0,59,59,43,,,,,,,2,16.632,,,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\paubetteplaubette.wav,L,red,paubette-plaubette      paubette-paubotte,a,ICN/VQ,,,,,0,0,0,24,,,,,2,12.837,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\daglettedraglette.wav,L,conj,ni daglette ni draglette            ni daglette ni daglotte,a,ICN/VQ,,,,,0,1,1,26,,,,,6,13.265,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\saubettesaubotte.wav,R,red,saubette-saubotte       saubette-daubette,a,IS/VQ,,,,,0,2,2,13,,,,,6,8.427,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\padipada.wav,R,red,padi-pada                  padi-pladi,h,ICN/VQ,,,,,0,3,3,21,,,,,1,7.568,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\glavetteglavotte.wav,L,red,glavette-glavotte            glavette-glavinte,nan,VQ/VN,,,,,0,4,4,0,,,,,1,6.68,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\chaditadi.wav,L,red,chadi-tadi                   chadi-chada,h,IS/VQ,,,,,0,5,5,12,,,,,2,9.159,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\gontecgontoc.wav,R,conj,ni gontec ni gontoc                ni gontec ni grontec,a,ICN/VQ,,,,,0,6,6,29,,,,,1,10.364,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\faubetteflaubette.wav,R,red,faubette-flaubette      faubette-gaubette,nan,IS/ICN,,,,,0,7,7,33,,,,,2,8.792,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\fontecfontoc.wav,R,conj,ni fontec ni fontoc                    ni fontec ni pontec,a,IS/VQ,,,,,0,8,8,19,,,,,2,10.751,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\fupettecupette.wav,L,conj,ni fupette ni cupette                 ni fupette ni fupotte,a,IS/VQ,,,,,0,9,9,16,,,,,5,10.241,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\supetteslupette.wav,R,conj,ni supette ni slupette            ni supette ni gupette,nan,IS/ICN,,,,,0,10,10,37,,,,,5,9.567,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\sadigadi.wav,L,red,sadi-gadi                  sadi-sladi,nan,IS/ICN,,,,,0,11,11,34,,,,,1,7.99,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\fabigabi.wav,L,red,fabi-gabi                   fabi-flabi,nan,IS/ICN,,,,,0,12,12,30,,,,,5,7.36,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\vapettevapinte.wav,R,conj,ni vapette ni vapinte                 ni vapette ni vapotte,nan,VQ/VN,,,,,0,13,13,9,,,,,6,7.928,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\dabidrabi.wav,L,red,dabi-drabi                  dabi-daba ,h,ICN/VQ,,,,,0,14,14,20,,,,,2,8.753,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\saglettepaglette.wav,L,conj,ni saglette ni paglette           ni saglette ni staglette,nan,IS/ICN,,,,,0,15,15,36,,,,,2,25.309,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\faglettefaglotte.wav,R,conj,ni faglette ni faglotte                ni faglette ni taglette,a,IS/VQ,,,,,0,16,16,17,,,,,5,9.95,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\bimettebiminte.wav,R,conj,ni bimette ni biminte                ni bimette ni bimotte,nan,VQ/VN,,,,,0,17,17,5,,,,,6,9.152,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\gautrettegautrotte.wav,L,red,gautrette-gautrotte        gautrette-gautrinte,nan,VQ/VN,,,,,0,18,18,2,,,,,5,8.317,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\croudettecroudinte.wav,R,red,croudette-croudinte       croudette-croudotte,nan,VQ/VN,,,,,0,19,19,3,,,,,2,7.938,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\plaretteplarotte.wav,L,red,plarette-plarotte            plarette-plarinte,nan,VQ/VN,,,,,0,20,20,4,,,,,5,11.017,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\sudettepudette.wav,L,red,sudette-pudette        sudette-studette,nan,IS/ICN,,,,,0,21,21,32,,,,,5,7.395,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\churettechurinte.wav,R,red,churette-churinte           churette-churotte,nan,VQ/VN,,,,,0,22,22,1,,,,,6,6.929,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\baprigeblaprige.wav,L,conj,ni baprige ni blaprige             ni baprige ni baprage,h,ICN/VQ,,,,,0,23,23,28,,,,,6,8.697,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\fouguiflougui.wav,R,conj,ni fougui ni flougui                ni fougui ni pougui,nan,IS/ICN,,,,,0,24,24,35,,,,,6,7.605,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\paglipagla.wav,R,red,pagli-pagla                 pagli-pragli,h,ICN/VQ,,,,,0,25,25,23,,,,,2,18.187,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\souguidougui.wav,L,conj,ni sougui ni dougui                  ni sougui ni sougua,h,IS/VQ,,,,,0,26,26,18,,,,,6,8.03,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\sontecbontec.wav,L,conj,ni sontec ni bontec               ni sontec ni stontec,nan,IS/ICN,,,,,0,27,27,38,,,,,1,8.021,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\lutettelutotte.wav,L,conj,ni lutette ni lutotte                   ni lutette ni lutinte,nan,VQ/VN,,,,,0,28,28,6,,,,,1,10.499,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\maflettemaflotte.wav,L,conj,ni maflette ni maflotte              ni maflette ni maflinte,nan,VQ/VN,,,,,0,29,29,8,,,,,6,8.917,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\faglifragli.wav,R,red,fagli-fragli                 fagli-tagli,nan,IS/ICN,,,,,0,30,30,31,,,,,6,6.368,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\couguicougua.wav,R,conj,ni cougui ni cougua                ni cougui ni crougui,h,ICN/VQ,,,,,0,31,31,25,,,,,2,10.274,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\faprigefaprage.wav,R,conj,ni faprige ni faprage                 ni faprige ni gaprige,h,IS/VQ,,,,,0,32,32,15,,,,,1,10.098,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\cudettecludette.wav,L,red,cudette-cludette         cudette-cudotte,a,ICN/VQ,,,,,0,33,33,22,,,,,5,8.981,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\soitettesoitinte.wav,R,conj,ni soitette ni soitinte                ni soitette ni soitotte,nan,VQ/VN,,,,,0,34,34,7,,,,,2,9.43,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\saprigestaprige.wav,R,conj,ni saprige ni staprige            ni saprige ni caprige             ,nan,IS/ICN,,,,,0,35,35,39,,,,,6,8.384,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\tupettetupotte.wav,R,conj,ni tupette ni tupotte                ni tupette ni trupette,a,ICN/VQ,,,,,0,36,36,27,,,,,6,8.104,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\saglidagli.wav,L,red,sagli-dagli                   sagli-sagla,h,IS/VQ,,,,,0,37,37,14,,,,,6,6.173,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\fudettefudotte.wav,R,red,fudette-fudotte             fudette-budette,a,IS/VQ,,,,,0,38,38,11,,,,,3,20.24,2016_Feb_19_1707,31.99264154,binobino,1,r311
C:\Users\viola\Desktop\FR_GHM\sabicabi.wav,L,red,sabi-cabi                     sabi-saba              ,h,IS/VQ,,,,,0,39,39,10,,,,,5,6.394,2016_Feb_19_1707,31.99264154,binobino,1,r311
