sound,predicted_order,structure,binomials,misc,rule,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating_2.response,rating_2.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\FR_GHM\sapaiquesapoque.wav,L,conj,ni sapaique ni sapoque       ni sapoque ni sapaique,a,VQ,0,26,26,37,,,,,,,2,21.587,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\davailedavaisse.wav,R,conj,ni davaile ni davaisse          ni davaisse ni davaile,same,FS,0,27,27,15,,,,,,,2,10.493,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\padaquepadique.wav,R,red,padaque-padique      padique-padaque,h,VQ,0,28,28,32,,,,,,,4,16.973,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\plamotteplamette.wav,R,conj,ni plamotte ni plamette       ni plamette ni plamotte,a,VQ,0,29,29,39,,,,,,,3,13.464,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\salainestalaine.wav,L,red,salaine-stalaine         stalaine-salaine,nan,ICN,0,30,30,42,,,,,,,2,9.844,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\tilafretilafe.wav,R,conj,ni tilafre ni tilafe                 ni tilafe ni tilafre,fr,FCN,0,31,31,59,,,,,,,3,11.486,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\clavrercavrer.wav,R,conj,ni clavrer ni cavrer             ni cavrer ni clavrer,nan,ICN,0,32,32,49,,,,,,,2,21.662,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\rupottetupotte.wav,L,red,rupotte-tupotte          tupotte-rupotte,diff,IS,0,33,33,1,,,,,,,1,9.168,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\tuguettruguet.wav,L,red,tuguet-truguet            truguet-tuguet,nan,ICN,0,34,34,44,,,,,,,5,11.849,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\gavaipemavaipe.wav,R,conj,ni gavaipe ni mavaipe          ni mavaipe ni gavaipe,same,IS,0,35,35,7,,,,,,,4,16.28,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\tipametipague.wav,R,conj,ni tipame ni tipague            ni tipague ni tipame,same,FS,0,36,36,19,,,,,,,3,11.296,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\clatifeclatafe.wav,L,red,clatife-clatafe            clatafe-clatife,h,VQ,0,37,37,34,,,,,,,2,9.888,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\cralontecralotte.wav,R,red,cralonte-cralotte        cralotte-cralonte,cl,VN,0,38,38,24,,,,,,,1,8.152,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\livottedivotte.wav,L,conj,ni livotte ni divotte               ni divotte ni livotte,diff,IS,0,39,39,8,,,,,,,2,10.575,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\raffotteraffette.wav,R,conj,ni raffotte ni raffette             ni raffette ni raffotte,a,VQ,0,40,40,35,,,,,,,2,10.074,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\cazibecazille.wav,L,red,cazibe-cazille           cazille-cazibe,diff,FS,0,41,41,10,,,,,,,3,22.237,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\traplintetraplette.wav,R,conj,ni traplinte ni traplette         ni traplette ni traplinte,cl,VN,0,42,42,26,,,,,,,2,13.045,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\fluponfupon.wav,R,red,flupon-fupon              fupon-flupon,nan,ICN,0,43,43,41,,,,,,,6,8.39,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\trivaipetivaipe.wav,R,conj,ni trivaipe ni tivaipe            ni tivaipe ni trivaipe,nan,ICN,0,44,44,45,,,,,,,5,11.067,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\chavintechavette.wav,R,red,chavinte-chavette      chavette-chavinte,cl,VN,0,45,45,22,,,,,,,3,8.594,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\noupetgoupet.wav,L,red,noupet-goupet          goupet-noupet,same,IS,0,46,46,0,,,,,,,3,13.847,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\guinotterinotte.wav,R,red,guinotte-rinotte         rinotte-guinotte,diff,IS,0,47,47,3,,,,,,,3,9.161,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\fomaigeflomaige.wav,L,conj,ni fomaige ni flomaige        ni flomaige ni fomaige,nan,ICN,0,48,48,46,,,,,,,4,11.978,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\gouvactegouvac.wav,R,conj,ni gouvacte ni gouvac         ni gouvac ni gouvacte,stop,FCN,0,49,49,55,,,,,,,3,12.333,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\ranaidecanaide.wav,L,conj,ni ranaide ni canaide           ni canaide ni ranaide,diff,IS,0,50,50,6,,,,,,,4,11.253,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\trapiletrapale.wav,L,conj,ni trapile ni trapale              ni trapale ni trapile,h,VQ,0,51,51,38,,,,,,,2,14.038,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\codellecrodelle.wav,L,red,codelle-crodelle         crodelle-codelle,nan,ICN,0,52,52,40,,,,,,,3,11.501,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\dalaifredalaife.wav,R,conj,ni dalaifre ni dalaife            ni dalaife ni dalaifre,fr,FCN,0,53,53,57,,,,,,,3,10.007,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\goudintegoudette.wav,R,red,goudinte-goudette     goudette-goudinte,cl,VN,0,54,54,20,,,,,,,3,7.83,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\talaiquetalaime.wav,L,red,talaique-talaime        talaime-talaique        ,same,FS,0,55,55,12,,,,,,,6,7.303,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\vulpontevulpotte.wav,R,conj,ni vulponte ni vulpotte         ni vulpotte ni vulponte,cl,VN,0,56,56,28,,,,,,,1,9.131,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\coudincloudin.wav,L,conj,ni coudin ni cloudin           ni cloudin ni coudin,nan,ICN,0,57,57,48,,,,,,,2,12.358,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\tiboufetiboufre.wav,L,red,tiboufe-tiboufre           tiboufre-tiboufe,fr,FCN,0,58,58,52,,,,,,,4,7.504,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\bicafebicafre.wav,L,red,bicafe-bicafre             bicafre-bicafe,fr,FCN,0,59,59,54,,,,,,,4,8.699,,,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\paubetteplaubette.wav,L,red,paubette-plaubette      paubette-paubotte,a,ICN/VQ,,,,,0,0,0,24,,,,,5,18.135,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\sudettepudette.wav,L,red,sudette-pudette        sudette-studette,nan,IS/ICN,,,,,0,1,1,32,,,,,2,11.138,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\paglipagla.wav,R,red,pagli-pagla                 pagli-pragli,h,ICN/VQ,,,,,0,2,2,23,,,,,1,6.434,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\supetteslupette.wav,R,conj,ni supette ni slupette            ni supette ni gupette,nan,IS/ICN,,,,,0,3,3,37,,,,,6,9.079,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\padipada.wav,R,red,padi-pada                  padi-pladi,h,ICN/VQ,,,,,0,4,4,21,,,,,1,6.502,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\sontecbontec.wav,L,conj,ni sontec ni bontec               ni sontec ni stontec,nan,IS/ICN,,,,,0,5,5,38,,,,,1,12.325,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\bimettebiminte.wav,R,conj,ni bimette ni biminte                ni bimette ni bimotte,nan,VQ/VN,,,,,0,6,6,5,,,,,6,8.229,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\saprigestaprige.wav,R,conj,ni saprige ni staprige            ni saprige ni caprige             ,nan,IS/ICN,,,,,0,7,7,39,,,,,6,10.129,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\faglettefaglotte.wav,R,conj,ni faglette ni faglotte                ni faglette ni taglette,a,IS/VQ,,,,,0,8,8,17,,,,,3,13.676,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\couguicougua.wav,R,conj,ni cougui ni cougua                ni cougui ni crougui,h,ICN/VQ,,,,,0,9,9,25,,,,,1,6.174,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\faglifragli.wav,R,red,fagli-fragli                 fagli-tagli,nan,IS/ICN,,,,,0,10,10,31,,,,,4,11.347,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\fouguiflougui.wav,R,conj,ni fougui ni flougui                ni fougui ni pougui,nan,IS/ICN,,,,,0,11,11,35,,,,,3,8.983,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\baprigeblaprige.wav,L,conj,ni baprige ni blaprige             ni baprige ni baprage,h,ICN/VQ,,,,,0,12,12,28,,,,,6,9.592,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\lutettelutotte.wav,L,conj,ni lutette ni lutotte                   ni lutette ni lutinte,nan,VQ/VN,,,,,0,13,13,6,,,,,1,5.44,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\fudettefudotte.wav,R,red,fudette-fudotte             fudette-budette,a,IS/VQ,,,,,0,14,14,11,,,,,1,7.109,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\daglettedraglette.wav,L,conj,ni daglette ni draglette            ni daglette ni daglotte,a,ICN/VQ,,,,,0,15,15,26,,,,,6,6.119,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\fontecfontoc.wav,R,conj,ni fontec ni fontoc                    ni fontec ni pontec,a,IS/VQ,,,,,0,16,16,19,,,,,1,7.999,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\fabigabi.wav,L,red,fabi-gabi                   fabi-flabi,nan,IS/ICN,,,,,0,17,17,30,,,,,2,10.335,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\saglidagli.wav,L,red,sagli-dagli                   sagli-sagla,h,IS/VQ,,,,,0,18,18,14,,,,,6,4.716,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\faprigefaprage.wav,R,conj,ni faprige ni faprage                 ni faprige ni gaprige,h,IS/VQ,,,,,0,19,19,15,,,,,1,5.944,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\churettechurinte.wav,R,red,churette-churinte           churette-churotte,nan,VQ/VN,,,,,0,20,20,1,,,,,6,5.645,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\maflettemaflotte.wav,L,conj,ni maflette ni maflotte              ni maflette ni maflinte,nan,VQ/VN,,,,,0,21,21,8,,,,,1,8.414,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\faubetteflaubette.wav,R,red,faubette-flaubette      faubette-gaubette,nan,IS/ICN,,,,,0,22,22,33,,,,,3,7.509,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\cudettecludette.wav,L,red,cudette-cludette         cudette-cudotte,a,ICN/VQ,,,,,0,23,23,22,,,,,4,8.776,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\glavetteglavotte.wav,L,red,glavette-glavotte            glavette-glavinte,nan,VQ/VN,,,,,0,24,24,0,,,,,1,5.144,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\sabicabi.wav,L,red,sabi-cabi                     sabi-saba              ,h,IS/VQ,,,,,0,25,25,10,,,,,6,7.533,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\dabidrabi.wav,L,red,dabi-drabi                  dabi-daba ,h,ICN/VQ,,,,,0,26,26,20,,,,,6,6.562,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\gautrettegautrotte.wav,L,red,gautrette-gautrotte        gautrette-gautrinte,nan,VQ/VN,,,,,0,27,27,2,,,,,1,7.651,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\croudettecroudinte.wav,R,red,croudette-croudinte       croudette-croudotte,nan,VQ/VN,,,,,0,28,28,3,,,,,6,9.729,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\fupettecupette.wav,L,conj,ni fupette ni cupette                 ni fupette ni fupotte,a,IS/VQ,,,,,0,29,29,16,,,,,6,9.103,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\souguidougui.wav,L,conj,ni sougui ni dougui                  ni sougui ni sougua,h,IS/VQ,,,,,0,30,30,18,,,,,5,10.884,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\saubettesaubotte.wav,R,red,saubette-saubotte       saubette-daubette,a,IS/VQ,,,,,0,31,31,13,,,,,1,7.268,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\chaditadi.wav,L,red,chadi-tadi                   chadi-chada,h,IS/VQ,,,,,0,32,32,12,,,,,6,8.136,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\tupettetupotte.wav,R,conj,ni tupette ni tupotte                ni tupette ni trupette,a,ICN/VQ,,,,,0,33,33,27,,,,,1,11.788,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\vapettevapinte.wav,R,conj,ni vapette ni vapinte                 ni vapette ni vapotte,nan,VQ/VN,,,,,0,34,34,9,,,,,6,8.461,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\plaretteplarotte.wav,L,red,plarette-plarotte            plarette-plarinte,nan,VQ/VN,,,,,0,35,35,4,,,,,4,10.151,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\sadigadi.wav,L,red,sadi-gadi                  sadi-sladi,nan,IS/ICN,,,,,0,36,36,34,,,,,1,6.43,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\soitettesoitinte.wav,R,conj,ni soitette ni soitinte                ni soitette ni soitotte,nan,VQ/VN,,,,,0,37,37,7,,,,,3,10.512,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\saglettepaglette.wav,L,conj,ni saglette ni paglette           ni saglette ni staglette,nan,IS/ICN,,,,,0,38,38,36,,,,,4,8.378,2016_Mar_22_1421,31.98859218,binobino,1,r322
C:\Users\viola\Desktop\FR_GHM\gontecgontoc.wav,R,conj,ni gontec ni gontoc                ni gontec ni grontec,a,ICN/VQ,,,,,0,39,39,29,,,,,2,6.311,2016_Mar_22_1421,31.98859218,binobino,1,r322
