sound,predicted_order,structure,binomials,misc,rule,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating_2.response,rating_2.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\FR_GHM\tuguettruguet.wav,L,red,tuguet-truguet            truguet-tuguet,nan,ICN,0,36,36,44,,,,,,,5,8.988,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\guinotterinotte.wav,R,red,guinotte-rinotte         rinotte-guinotte,diff,IS,0,37,37,3,,,,,,,1,7.15,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\tipametipague.wav,R,conj,ni tipame ni tipague            ni tipague ni tipame,same,FS,0,38,38,19,,,,,,,6,5.754,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\vulpontevulpotte.wav,R,conj,ni vulponte ni vulpotte         ni vulpotte ni vulponte,cl,VN,0,39,39,28,,,,,,,6,10.432,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\chouvetrouvet.wav,R,conj,ni chouvet ni rouvet             ni rouvet ni chouvet,same,IS,0,40,40,9,,,,,,,1,7.258,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\fluponfupon.wav,R,red,flupon-fupon              fupon-flupon,nan,ICN,0,41,41,41,,,,,,,6,7.391,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\padaquepadique.wav,R,red,padaque-padique      padique-padaque,h,VQ,0,42,42,32,,,,,,,2,8.887,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\sapaiquesapoque.wav,L,conj,ni sapaique ni sapoque       ni sapoque ni sapaique,a,VQ,0,43,43,37,,,,,,,2,6.977,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\ranietteraniotte.wav,L,red,raniette-raniotte        raniotte-raniette,a,VQ,0,44,44,33,,,,,,,1,5.291,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\calitecalate.wav,L,red,calite-calate             calate-calite,h,VQ,0,45,45,30,,,,,,,5,8.164,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\gonaisgonin.wav,L,red,gonais-gonin             gonin-gonais,op,VN,0,46,46,23,,,,,,,6,9.159,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\salainestalaine.wav,L,red,salaine-stalaine         stalaine-salaine,nan,ICN,0,47,47,42,,,,,,,3,7.809,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\rouzaperouzaille.wav,L,conj,ni rouzape ni rouzaille         ni rouzaille ni rouzape,diff,FS,0,48,48,18,,,,,,,6,9.275,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\noupetgoupet.wav,L,red,noupet-goupet          goupet-noupet,same,IS,0,49,49,0,,,,,,,4,8.596,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\pamiquelamique.wav,R,conj,ni pamique ni lamique         ni lamique ni pamique,diff,IS,0,50,50,5,,,,,,,5,11.631,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\plirotpirot.wav,R,conj,ni plirot ni pirot                  ni pirot ni plirot,nan,ICN,0,51,51,47,,,,,,,6,8.68,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\gouvactegouvac.wav,R,conj,ni gouvacte ni gouvac         ni gouvac ni gouvacte,stop,FCN,0,52,52,55,,,,,,,5,5.162,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\clatifeclatafe.wav,L,red,clatife-clatafe            clatafe-clatife,h,VQ,0,53,53,34,,,,,,,1,4.889,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\padafepadafre.wav,L,red,padafe-padafre           padafre-padafe  ,fr,FCN,0,54,54,50,,,,,,,4,11.246,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\chavintechavette.wav,R,red,chavinte-chavette      chavette-chavinte,cl,VN,0,55,55,22,,,,,,,1,7.352,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\ganoucteganouc.wav,R,red,ganoucte-ganouc       ganouc-ganoucte,stop,FCN,0,56,56,53,,,,,,,1,8.279,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\madetgadet.wav,L,red,madet-gadet            gadet-madet,same,IS,0,57,57,4,,,,,,,6,5.156,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\talaiquetalaime.wav,L,red,talaique-talaime        talaime-talaique        ,same,FS,0,58,58,12,,,,,,,4,8.349,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\fuglatefuglite.wav,R,conj,ni fuglate ni fuglite               ni fuglite ni fuglate,h,VQ,0,59,59,36,,,,,,,5,8.038,,,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\faglifragli.wav,R,red,fagli-fragli                 fagli-tagli,nan,IS/ICN,,,,,0,0,0,31,,,,,5,7.31,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\baprigeblaprige.wav,L,conj,ni baprige ni blaprige             ni baprige ni baprage,h,ICN/VQ,,,,,0,1,1,28,,,,,6,6.947,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\faprigefaprage.wav,R,conj,ni faprige ni faprage                 ni faprige ni gaprige,h,IS/VQ,,,,,0,2,2,15,,,,,5,11.515,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\saprigestaprige.wav,R,conj,ni saprige ni staprige            ni saprige ni caprige             ,nan,IS/ICN,,,,,0,3,3,39,,,,,5,8.083,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\fouguiflougui.wav,R,conj,ni fougui ni flougui                ni fougui ni pougui,nan,IS/ICN,,,,,0,4,4,35,,,,,5,7.591,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\supetteslupette.wav,R,conj,ni supette ni slupette            ni supette ni gupette,nan,IS/ICN,,,,,0,5,5,37,,,,,4,7.666,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\maflettemaflotte.wav,L,conj,ni maflette ni maflotte              ni maflette ni maflinte,nan,VQ/VN,,,,,0,6,6,8,,,,,6,5.28,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\sabicabi.wav,L,red,sabi-cabi                     sabi-saba              ,h,IS/VQ,,,,,0,7,7,10,,,,,4,5.71,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\faglettefaglotte.wav,R,conj,ni faglette ni faglotte                ni faglette ni taglette,a,IS/VQ,,,,,0,8,8,17,,,,,5,6.43,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\dabidrabi.wav,L,red,dabi-drabi                  dabi-daba ,h,ICN/VQ,,,,,0,9,9,20,,,,,4,5.234,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\faubetteflaubette.wav,R,red,faubette-flaubette      faubette-gaubette,nan,IS/ICN,,,,,0,10,10,33,,,,,6,5.663,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\churettechurinte.wav,R,red,churette-churinte           churette-churotte,nan,VQ/VN,,,,,0,11,11,1,,,,,1,5.369,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\sudettepudette.wav,L,red,sudette-pudette        sudette-studette,nan,IS/ICN,,,,,0,12,12,32,,,,,1,4.496,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\saglettepaglette.wav,L,conj,ni saglette ni paglette           ni saglette ni staglette,nan,IS/ICN,,,,,0,13,13,36,,,,,1,6.088,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\gautrettegautrotte.wav,L,red,gautrette-gautrotte        gautrette-gautrinte,nan,VQ/VN,,,,,0,14,14,2,,,,,6,4.455,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\gontecgontoc.wav,R,conj,ni gontec ni gontoc                ni gontec ni grontec,a,ICN/VQ,,,,,0,15,15,29,,,,,2,5.776,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\plaretteplarotte.wav,L,red,plarette-plarotte            plarette-plarinte,nan,VQ/VN,,,,,0,16,16,4,,,,,5,5.318,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\chaditadi.wav,L,red,chadi-tadi                   chadi-chada,h,IS/VQ,,,,,0,17,17,12,,,,,2,4.804,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\sontecbontec.wav,L,conj,ni sontec ni bontec               ni sontec ni stontec,nan,IS/ICN,,,,,0,18,18,38,,,,,1,4.254,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\saglidagli.wav,L,red,sagli-dagli                   sagli-sagla,h,IS/VQ,,,,,0,19,19,14,,,,,1,5.052,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\daglettedraglette.wav,L,conj,ni daglette ni draglette            ni daglette ni daglotte,a,ICN/VQ,,,,,0,20,20,26,,,,,6,9.008,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\paubetteplaubette.wav,L,red,paubette-plaubette      paubette-paubotte,a,ICN/VQ,,,,,0,21,21,24,,,,,5,4.15,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\padipada.wav,R,red,padi-pada                  padi-pladi,h,ICN/VQ,,,,,0,22,22,21,,,,,4,4.711,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\fupettecupette.wav,L,conj,ni fupette ni cupette                 ni fupette ni fupotte,a,IS/VQ,,,,,0,23,23,16,,,,,4,5.887,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\couguicougua.wav,R,conj,ni cougui ni cougua                ni cougui ni crougui,h,ICN/VQ,,,,,0,24,24,25,,,,,1,5.309,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\saubettesaubotte.wav,R,red,saubette-saubotte       saubette-daubette,a,IS/VQ,,,,,0,25,25,13,,,,,5,7.674,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\bimettebiminte.wav,R,conj,ni bimette ni biminte                ni bimette ni bimotte,nan,VQ/VN,,,,,0,26,26,5,,,,,5,6.274,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\fabigabi.wav,L,red,fabi-gabi                   fabi-flabi,nan,IS/ICN,,,,,0,27,27,30,,,,,2,5.118,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\cudettecludette.wav,L,red,cudette-cludette         cudette-cudotte,a,ICN/VQ,,,,,0,28,28,22,,,,,6,5.305,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\glavetteglavotte.wav,L,red,glavette-glavotte            glavette-glavinte,nan,VQ/VN,,,,,0,29,29,0,,,,,5,5.082,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\sadigadi.wav,L,red,sadi-gadi                  sadi-sladi,nan,IS/ICN,,,,,0,30,30,34,,,,,1,5.311,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\soitettesoitinte.wav,R,conj,ni soitette ni soitinte                ni soitette ni soitotte,nan,VQ/VN,,,,,0,31,31,7,,,,,2,9.202,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\croudettecroudinte.wav,R,red,croudette-croudinte       croudette-croudotte,nan,VQ/VN,,,,,0,32,32,3,,,,,5,7.098,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\paglipagla.wav,R,red,pagli-pagla                 pagli-pragli,h,ICN/VQ,,,,,0,33,33,23,,,,,5,6.728,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\fudettefudotte.wav,R,red,fudette-fudotte             fudette-budette,a,IS/VQ,,,,,0,34,34,11,,,,,2,7.685,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\vapettevapinte.wav,R,conj,ni vapette ni vapinte                 ni vapette ni vapotte,nan,VQ/VN,,,,,0,35,35,9,,,,,5,5.154,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\lutettelutotte.wav,L,conj,ni lutette ni lutotte                   ni lutette ni lutinte,nan,VQ/VN,,,,,0,36,36,6,,,,,6,5.632,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\tupettetupotte.wav,R,conj,ni tupette ni tupotte                ni tupette ni trupette,a,ICN/VQ,,,,,0,37,37,27,,,,,5,6.13,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\fontecfontoc.wav,R,conj,ni fontec ni fontoc                    ni fontec ni pontec,a,IS/VQ,,,,,0,38,38,19,,,,,2,6.767,2016_Feb_16_1400,32.03211054,binobino,1,r306
C:\Users\viola\Desktop\FR_GHM\souguidougui.wav,L,conj,ni sougui ni dougui                  ni sougui ni sougua,h,IS/VQ,,,,,0,39,39,18,,,,,1,4.874,2016_Feb_16_1400,32.03211054,binobino,1,r306
