sound,predicted_order,structure,binomials,misc,rule,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating_2.response,rating_2.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\FR_GHM\madetgadet.wav,L,red,madet-gadet            gadet-madet,same,IS,0,10,10,4,,,,,,,6,5.918,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\cralontecralotte.wav,R,red,cralonte-cralotte        cralotte-cralonte,cl,VN,0,11,11,24,,,,,,,3,12.724,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\rinoulerinoupe.wav,R,red,rinoule-rinoupe          rinoupe-rinoule,diff,FS,0,12,12,11,,,,,,,2,7.26,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\cadaillecadape.wav,R,conj,ni cadaille ni cadape           ni cadape ni cadaille,diff,FS,0,13,13,17,,,,,,,3,8.62,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\chouvetrouvet.wav,R,conj,ni chouvet ni rouvet             ni rouvet ni chouvet,same,IS,0,14,14,9,,,,,,,1,10.245,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\fuglatefuglite.wav,R,conj,ni fuglate ni fuglite               ni fuglite ni fuglate,h,VQ,0,15,15,36,,,,,,,4,9.883,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\sapaiquesapoque.wav,L,conj,ni sapaique ni sapoque       ni sapoque ni sapaique,a,VQ,0,16,16,37,,,,,,,4,7.642,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\ganoucteganouc.wav,R,red,ganoucte-ganouc       ganouc-ganoucte,stop,FCN,0,17,17,53,,,,,,,3,28.278,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\coudincloudin.wav,L,conj,ni coudin ni cloudin           ni cloudin ni coudin,nan,ICN,0,18,18,48,,,,,,,6,18.89,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\tidatidan.wav,L,red,tida-tidan                  tidan-tida,op,VN,0,19,19,21,,,,,,,5,8.475,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\rupottetupotte.wav,L,red,rupotte-tupotte          tupotte-rupotte,diff,IS,0,20,20,1,,,,,,,1,63.905,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\tipametipague.wav,R,conj,ni tipame ni tipague            ni tipague ni tipame,same,FS,0,21,21,19,,,,,,,5,10.429,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\bicafebicafre.wav,L,red,bicafe-bicafre             bicafre-bicafe,fr,FCN,0,22,22,54,,,,,,,4,15.086,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\ranietteraniotte.wav,L,red,raniette-raniotte        raniotte-raniette,a,VQ,0,23,23,33,,,,,,,5,13.182,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\calitecalate.wav,L,red,calite-calate             calate-calite,h,VQ,0,24,24,30,,,,,,,2,20.168,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\tuguettruguet.wav,L,red,tuguet-truguet            truguet-tuguet,nan,ICN,0,25,25,44,,,,,,,3,6.935,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\capaiccapaicte.wav,L,conj,ni capaic ni capaicte          ni capaicte ni capaic,stop,FCN,0,26,26,58,,,,,,,4,11.63,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\davailedavaisse.wav,R,conj,ni davaile ni davaisse          ni davaisse ni davaile,same,FS,0,27,27,15,,,,,,,3,21.309,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\chavintechavette.wav,R,red,chavinte-chavette      chavette-chavinte,cl,VN,0,28,28,22,,,,,,,2,8.75,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\tiboufetiboufre.wav,L,red,tiboufe-tiboufre           tiboufre-tiboufe,fr,FCN,0,29,29,52,,,,,,,3,8.362,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\goudintegoudette.wav,R,red,goudinte-goudette     goudette-goudinte,cl,VN,0,30,30,20,,,,,,,2,24.574,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\cazibecazille.wav,L,red,cazibe-cazille           cazille-cazibe,diff,FS,0,31,31,10,,,,,,,3,7.989,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\noupetgoupet.wav,L,red,noupet-goupet          goupet-noupet,same,IS,0,32,32,0,,,,,,,2,5.73,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\plamotteplamette.wav,R,conj,ni plamotte ni plamette       ni plamette ni plamotte,a,VQ,0,33,33,39,,,,,,,5,10.466,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\davaisdavain.wav,L,conj,ni davais ni davain              ni davain ni davais,op,VN,0,34,34,27,,,,,,,6,7.274,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\chipanechipague.wav,R,red,chipane-chipague     chipague-chipane,same,FS,0,35,35,13,,,,,,,4,11.958,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\padafepadafre.wav,L,red,padafe-padafre           padafre-padafe  ,fr,FCN,0,36,36,50,,,,,,,3,14.965,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\tilafretilafe.wav,R,conj,ni tilafre ni tilafe                 ni tilafe ni tilafre,fr,FCN,0,37,37,59,,,,,,,3,17.053,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\gavaipemavaipe.wav,R,conj,ni gavaipe ni mavaipe          ni mavaipe ni gavaipe,same,IS,0,38,38,7,,,,,,,3,9.375,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\dalaifredalaife.wav,R,conj,ni dalaifre ni dalaife            ni dalaife ni dalaifre,fr,FCN,0,39,39,57,,,,,,,3,14.002,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\ladacladacte.wav,L,conj,ni ladac ni ladacte             ni ladacte ni ladac,stop,FCN,0,40,40,56,,,,,,,2,22.062,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\loubotteloubette.wav,R,red,loubotte-loubette       loubette-loubotte,a,VQ,0,41,41,31,,,,,,,5,8.607,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\ranaidecanaide.wav,L,conj,ni ranaide ni canaide           ni canaide ni ranaide,diff,IS,0,42,42,6,,,,,,,4,11.558,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\raffotteraffette.wav,R,conj,ni raffotte ni raffette             ni raffette ni raffotte,a,VQ,0,43,43,35,,,,,,,4,7.787,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\traplintetraplette.wav,R,conj,ni traplinte ni traplette         ni traplette ni traplinte,cl,VN,0,44,44,26,,,,,,,3,6.199,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\livottedivotte.wav,L,conj,ni livotte ni divotte               ni divotte ni livotte,diff,IS,0,45,45,8,,,,,,,5,8.097,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\rouzaperouzaille.wav,L,conj,ni rouzape ni rouzaille         ni rouzaille ni rouzape,diff,FS,0,46,46,18,,,,,,,5,11.109,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\padaquepadique.wav,R,red,padaque-padique      padique-padaque,h,VQ,0,47,47,32,,,,,,,6,8.62,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\fluponfupon.wav,R,red,flupon-fupon              fupon-flupon,nan,ICN,0,48,48,41,,,,,,,5,7.396,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\salainestalaine.wav,L,red,salaine-stalaine         stalaine-salaine,nan,ICN,0,49,49,42,,,,,,,2,10.211,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\ridacteridac.wav,R,red,ridacte-ridac              ridac-ridacte,stop,FCN,0,50,50,51,,,,,,,4,9.41,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\gonaisgonin.wav,L,red,gonais-gonin             gonin-gonais,op,VN,0,51,51,23,,,,,,,6,18.429,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\trivaipetivaipe.wav,R,conj,ni trivaipe ni tivaipe            ni tivaipe ni trivaipe,nan,ICN,0,52,52,45,,,,,,,4,19.354,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\guinotterinotte.wav,R,red,guinotte-rinotte         rinotte-guinotte,diff,IS,0,53,53,3,,,,,,,3,9.466,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\rataferatalle.wav,L,red,ratafe-ratalle             ratalle-ratafe,same,FS,0,54,54,14,,,,,,,4,16.594,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\clavrercavrer.wav,R,conj,ni clavrer ni cavrer             ni cavrer ni clavrer,nan,ICN,0,55,55,49,,,,,,,5,12.974,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\flitaflitan.wav,L,conj,ni flita ni flitan                    ni flitan ni flita,op,VN,0,56,56,29,,,,,,,2,12.032,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\fomaigeflomaige.wav,L,conj,ni fomaige ni flomaige        ni flomaige ni fomaige,nan,ICN,0,57,57,46,,,,,,,3,35.697,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\trapiletrapale.wav,L,conj,ni trapile ni trapale              ni trapale ni trapile,h,VQ,0,58,58,38,,,,,,,4,8.361,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\gouvactegouvac.wav,R,conj,ni gouvacte ni gouvac         ni gouvac ni gouvacte,stop,FCN,0,59,59,55,,,,,,,4,10.76,,,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\saubettesaubotte.wav,R,red,saubette-saubotte       saubette-daubette,a,IS/VQ,,,,,0,0,0,13,,,,,5,10.275,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\gontecgontoc.wav,R,conj,ni gontec ni gontoc                ni gontec ni grontec,a,ICN/VQ,,,,,0,1,1,29,,,,,5,10.524,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\maflettemaflotte.wav,L,conj,ni maflette ni maflotte              ni maflette ni maflinte,nan,VQ/VN,,,,,0,2,2,8,,,,,3,12.414,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\paubetteplaubette.wav,L,red,paubette-plaubette      paubette-paubotte,a,ICN/VQ,,,,,0,3,3,24,,,,,5,4.332,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\tupettetupotte.wav,R,conj,ni tupette ni tupotte                ni tupette ni trupette,a,ICN/VQ,,,,,0,4,4,27,,,,,5,17.017,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\plaretteplarotte.wav,L,red,plarette-plarotte            plarette-plarinte,nan,VQ/VN,,,,,0,5,5,4,,,,,3,6.586,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\churettechurinte.wav,R,red,churette-churinte           churette-churotte,nan,VQ/VN,,,,,0,6,6,1,,,,,4,7.471,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\sontecbontec.wav,L,conj,ni sontec ni bontec               ni sontec ni stontec,nan,IS/ICN,,,,,0,7,7,38,,,,,2,8.914,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\padipada.wav,R,red,padi-pada                  padi-pladi,h,ICN/VQ,,,,,0,8,8,21,,,,,1,7,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\saprigestaprige.wav,R,conj,ni saprige ni staprige            ni saprige ni caprige             ,nan,IS/ICN,,,,,0,9,9,39,,,,,5,8.934,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\chaditadi.wav,L,red,chadi-tadi                   chadi-chada,h,IS/VQ,,,,,0,10,10,12,,,,,5,4.549,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\faglettefaglotte.wav,R,conj,ni faglette ni faglotte                ni faglette ni taglette,a,IS/VQ,,,,,0,11,11,17,,,,,2,14.346,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\paglipagla.wav,R,red,pagli-pagla                 pagli-pragli,h,ICN/VQ,,,,,0,12,12,23,,,,,2,5.368,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\faglifragli.wav,R,red,fagli-fragli                 fagli-tagli,nan,IS/ICN,,,,,0,13,13,31,,,,,4,9.712,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\daglettedraglette.wav,L,conj,ni daglette ni draglette            ni daglette ni daglotte,a,ICN/VQ,,,,,0,14,14,26,,,,,3,24.346,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\fontecfontoc.wav,R,conj,ni fontec ni fontoc                    ni fontec ni pontec,a,IS/VQ,,,,,0,15,15,19,,,,,4,9.203,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\supetteslupette.wav,R,conj,ni supette ni slupette            ni supette ni gupette,nan,IS/ICN,,,,,0,16,16,37,,,,,2,8.693,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\faubetteflaubette.wav,R,red,faubette-flaubette      faubette-gaubette,nan,IS/ICN,,,,,0,17,17,33,,,,,3,9.25,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\cudettecludette.wav,L,red,cudette-cludette         cudette-cudotte,a,ICN/VQ,,,,,0,18,18,22,,,,,2,5.695,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\vapettevapinte.wav,R,conj,ni vapette ni vapinte                 ni vapette ni vapotte,nan,VQ/VN,,,,,0,19,19,9,,,,,6,7.855,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\lutettelutotte.wav,L,conj,ni lutette ni lutotte                   ni lutette ni lutinte,nan,VQ/VN,,,,,0,20,20,6,,,,,2,7.286,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\fabigabi.wav,L,red,fabi-gabi                   fabi-flabi,nan,IS/ICN,,,,,0,21,21,30,,,,,1,7.558,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\fudettefudotte.wav,R,red,fudette-fudotte             fudette-budette,a,IS/VQ,,,,,0,22,22,11,,,,,3,10.257,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\gautrettegautrotte.wav,L,red,gautrette-gautrotte        gautrette-gautrinte,nan,VQ/VN,,,,,0,23,23,2,,,,,3,6.785,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\croudettecroudinte.wav,R,red,croudette-croudinte       croudette-croudotte,nan,VQ/VN,,,,,0,24,24,3,,,,,4,7.795,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\couguicougua.wav,R,conj,ni cougui ni cougua                ni cougui ni crougui,h,ICN/VQ,,,,,0,25,25,25,,,,,2,10.595,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\faprigefaprage.wav,R,conj,ni faprige ni faprage                 ni faprige ni gaprige,h,IS/VQ,,,,,0,26,26,15,,,,,5,12.129,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\dabidrabi.wav,L,red,dabi-drabi                  dabi-daba ,h,ICN/VQ,,,,,0,27,27,20,,,,,6,7.236,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\saglidagli.wav,L,red,sagli-dagli                   sagli-sagla,h,IS/VQ,,,,,0,28,28,14,,,,,2,10.12,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\souguidougui.wav,L,conj,ni sougui ni dougui                  ni sougui ni sougua,h,IS/VQ,,,,,0,29,29,18,,,,,2,8.376,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\baprigeblaprige.wav,L,conj,ni baprige ni blaprige             ni baprige ni baprage,h,ICN/VQ,,,,,0,30,30,28,,,,,3,11.474,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\sadigadi.wav,L,red,sadi-gadi                  sadi-sladi,nan,IS/ICN,,,,,0,31,31,34,,,,,1,8.378,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\sabicabi.wav,L,red,sabi-cabi                     sabi-saba              ,h,IS/VQ,,,,,0,32,32,10,,,,,5,9.884,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\fouguiflougui.wav,R,conj,ni fougui ni flougui                ni fougui ni pougui,nan,IS/ICN,,,,,0,33,33,35,,,,,2,8.416,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\glavetteglavotte.wav,L,red,glavette-glavotte            glavette-glavinte,nan,VQ/VN,,,,,0,34,34,0,,,,,2,5.91,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\soitettesoitinte.wav,R,conj,ni soitette ni soitinte                ni soitette ni soitotte,nan,VQ/VN,,,,,0,35,35,7,,,,,3,8.133,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\fupettecupette.wav,L,conj,ni fupette ni cupette                 ni fupette ni fupotte,a,IS/VQ,,,,,0,36,36,16,,,,,1,7.879,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\sudettepudette.wav,L,red,sudette-pudette        sudette-studette,nan,IS/ICN,,,,,0,37,37,32,,,,,2,15.195,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\bimettebiminte.wav,R,conj,ni bimette ni biminte                ni bimette ni bimotte,nan,VQ/VN,,,,,0,38,38,5,,,,,3,7.588,2016_Feb_26_1405,31.97711315,binobino,1,r317
C:\Users\viola\Desktop\FR_GHM\saglettepaglette.wav,L,conj,ni saglette ni paglette           ni saglette ni staglette,nan,IS/ICN,,,,,0,39,39,36,,,,,2,6.771,2016_Feb_26_1405,31.97711315,binobino,1,r317
