sound,predicted_order,structure,binomials,misc,rule,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating_2.response,rating_2.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\FR_GHM\tilafretilafe.wav,R,conj,ni tilafre ni tilafe                 ni tilafe ni tilafre,fr,FCN,0,16,16,59,,,,,,,5,13.187,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\tidatidan.wav,L,red,tida-tidan                  tidan-tida,op,VN,0,17,17,21,,,,,,,2,8.219,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\taguelague.wav,R,red,taguet-laguet            laguet-taguet,diff,IS,0,18,18,2,,,,,,,1,5.979,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\gouvactegouvac.wav,R,conj,ni gouvacte ni gouvac         ni gouvac ni gouvacte,stop,FCN,0,19,19,55,,,,,,,1,6.694,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\plamotteplamette.wav,R,conj,ni plamotte ni plamette       ni plamette ni plamotte,a,VQ,0,20,20,39,,,,,,,6,9.401,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\fluponfupon.wav,R,red,flupon-fupon              fupon-flupon,nan,ICN,0,21,21,41,,,,,,,5,7.319,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\guinotterinotte.wav,R,red,guinotte-rinotte         rinotte-guinotte,diff,IS,0,22,22,3,,,,,,,1,9.266,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\rupottetupotte.wav,L,red,rupotte-tupotte          tupotte-rupotte,diff,IS,0,23,23,1,,,,,,,1,7.163,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\stolastolan.wav,L,conj,ni stola ni stolan                ni stolan ni stola,op,VN,0,24,24,25,,,,,,,1,10.453,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\fomaigeflomaige.wav,L,conj,ni fomaige ni flomaige        ni flomaige ni fomaige,nan,ICN,0,25,25,46,,,,,,,5,17.094,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\sapaiquesapoque.wav,L,conj,ni sapaique ni sapoque       ni sapoque ni sapaique,a,VQ,0,26,26,37,,,,,,,6,11.843,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\codellecrodelle.wav,L,red,codelle-crodelle         crodelle-codelle,nan,ICN,0,27,27,40,,,,,,,5,9.89,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\ladacladacte.wav,L,conj,ni ladac ni ladacte             ni ladacte ni ladac,stop,FCN,0,28,28,56,,,,,,,5,8.27,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\cadaillecadape.wav,R,conj,ni cadaille ni cadape           ni cadape ni cadaille,diff,FS,0,29,29,17,,,,,,,6,8.057,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\chavintechavette.wav,R,red,chavinte-chavette      chavette-chavinte,cl,VN,0,30,30,22,,,,,,,2,17.127,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\chouvetrouvet.wav,R,conj,ni chouvet ni rouvet             ni rouvet ni chouvet,same,IS,0,31,31,9,,,,,,,6,5.721,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\coubadecoubaille.wav,L,conj,ni coubade ni coubaille       ni coubaille ni coubade,diff,FS,0,32,32,16,,,,,,,5,10.121,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\rouzaperouzaille.wav,L,conj,ni rouzape ni rouzaille         ni rouzaille ni rouzape,diff,FS,0,33,33,18,,,,,,,6,12.069,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\cralontecralotte.wav,R,red,cralonte-cralotte        cralotte-cralonte,cl,VN,0,34,34,24,,,,,,,5,10.944,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\pamiquelamique.wav,R,conj,ni pamique ni lamique         ni lamique ni pamique,diff,IS,0,35,35,5,,,,,,,5,56.996,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\davailedavaisse.wav,R,conj,ni davaile ni davaisse          ni davaisse ni davaile,same,FS,0,36,36,15,,,,,,,2,11.415,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\ridacteridac.wav,R,red,ridacte-ridac              ridac-ridacte,stop,FCN,0,37,37,51,,,,,,,4,14.117,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\plirotpirot.wav,R,conj,ni plirot ni pirot                  ni pirot ni plirot,nan,ICN,0,38,38,47,,,,,,,6,8.124,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\loubotteloubette.wav,R,red,loubotte-loubette       loubette-loubotte,a,VQ,0,39,39,31,,,,,,,5,18.652,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\padafepadafre.wav,L,red,padafe-padafre           padafre-padafe  ,fr,FCN,0,40,40,50,,,,,,,1,10.135,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\tipametipague.wav,R,conj,ni tipame ni tipague            ni tipague ni tipame,same,FS,0,41,41,19,,,,,,,4,17.598,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\vulpontevulpotte.wav,R,conj,ni vulponte ni vulpotte         ni vulpotte ni vulponte,cl,VN,0,42,42,28,,,,,,,6,8.312,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\cazibecazille.wav,L,red,cazibe-cazille           cazille-cazibe,diff,FS,0,43,43,10,,,,,,,4,8.177,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\clavrercavrer.wav,R,conj,ni clavrer ni cavrer             ni cavrer ni clavrer,nan,ICN,0,44,44,49,,,,,,,4,12.75,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\ganoucteganouc.wav,R,red,ganoucte-ganouc       ganouc-ganoucte,stop,FCN,0,45,45,53,,,,,,,4,12.911,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\ranietteraniotte.wav,L,red,raniette-raniotte        raniotte-raniette,a,VQ,0,46,46,33,,,,,,,1,5.912,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\padaquepadique.wav,R,red,padaque-padique      padique-padaque,h,VQ,0,47,47,32,,,,,,,6,7.708,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\coudincloudin.wav,L,conj,ni coudin ni cloudin           ni cloudin ni coudin,nan,ICN,0,48,48,48,,,,,,,6,5.081,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\flitaflitan.wav,L,conj,ni flita ni flitan                    ni flitan ni flita,op,VN,0,49,49,29,,,,,,,6,6.411,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\gavaipemavaipe.wav,R,conj,ni gavaipe ni mavaipe          ni mavaipe ni gavaipe,same,IS,0,50,50,7,,,,,,,1,13.607,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\bicafebicafre.wav,L,red,bicafe-bicafre             bicafre-bicafe,fr,FCN,0,51,51,54,,,,,,,3,11.652,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\salainestalaine.wav,L,red,salaine-stalaine         stalaine-salaine,nan,ICN,0,52,52,42,,,,,,,6,4.268,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\fuglatefuglite.wav,R,conj,ni fuglate ni fuglite               ni fuglite ni fuglate,h,VQ,0,53,53,36,,,,,,,1,8.311,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\chipanechipague.wav,R,red,chipane-chipague     chipague-chipane,same,FS,0,54,54,13,,,,,,,4,10.964,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\trivaipetivaipe.wav,R,conj,ni trivaipe ni tivaipe            ni tivaipe ni trivaipe,nan,ICN,0,55,55,45,,,,,,,4,15.443,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\dalaifredalaife.wav,R,conj,ni dalaifre ni dalaife            ni dalaife ni dalaifre,fr,FCN,0,56,56,57,,,,,,,6,5.368,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\traplintetraplette.wav,R,conj,ni traplinte ni traplette         ni traplette ni traplinte,cl,VN,0,57,57,26,,,,,,,1,7.047,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\tiboufetiboufre.wav,L,red,tiboufe-tiboufre           tiboufre-tiboufe,fr,FCN,0,58,58,52,,,,,,,6,6.084,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\clatifeclatafe.wav,L,red,clatife-clatafe            clatafe-clatife,h,VQ,0,59,59,34,,,,,,,2,6.481,,,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\vapettevapinte.wav,R,conj,ni vapette ni vapinte                 ni vapette ni vapotte,nan,VQ/VN,,,,,0,0,0,9,,,,,4,15.898,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\sadigadi.wav,L,red,sadi-gadi                  sadi-sladi,nan,IS/ICN,,,,,0,1,1,34,,,,,4,11.55,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\saglettepaglette.wav,L,conj,ni saglette ni paglette           ni saglette ni staglette,nan,IS/ICN,,,,,0,2,2,36,,,,,1,11.461,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\saglidagli.wav,L,red,sagli-dagli                   sagli-sagla,h,IS/VQ,,,,,0,3,3,14,,,,,6,7.312,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\dabidrabi.wav,L,red,dabi-drabi                  dabi-daba ,h,ICN/VQ,,,,,0,4,4,20,,,,,4,7.145,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\couguicougua.wav,R,conj,ni cougui ni cougua                ni cougui ni crougui,h,ICN/VQ,,,,,0,5,5,25,,,,,6,10.009,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\gautrettegautrotte.wav,L,red,gautrette-gautrotte        gautrette-gautrinte,nan,VQ/VN,,,,,0,6,6,2,,,,,5,8.655,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\sabicabi.wav,L,red,sabi-cabi                     sabi-saba              ,h,IS/VQ,,,,,0,7,7,10,,,,,5,7.991,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\bimettebiminte.wav,R,conj,ni bimette ni biminte                ni bimette ni bimotte,nan,VQ/VN,,,,,0,8,8,5,,,,,4,16.891,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\glavetteglavotte.wav,L,red,glavette-glavotte            glavette-glavinte,nan,VQ/VN,,,,,0,9,9,0,,,,,3,9.229,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\fabigabi.wav,L,red,fabi-gabi                   fabi-flabi,nan,IS/ICN,,,,,0,10,10,30,,,,,3,6.477,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\paglipagla.wav,R,red,pagli-pagla                 pagli-pragli,h,ICN/VQ,,,,,0,11,11,23,,,,,3,13.391,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\fudettefudotte.wav,R,red,fudette-fudotte             fudette-budette,a,IS/VQ,,,,,0,12,12,11,,,,,4,10.19,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\fupettecupette.wav,L,conj,ni fupette ni cupette                 ni fupette ni fupotte,a,IS/VQ,,,,,0,13,13,16,,,,,3,10.206,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\paubetteplaubette.wav,L,red,paubette-plaubette      paubette-paubotte,a,ICN/VQ,,,,,0,14,14,24,,,,,3,15.392,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\faprigefaprage.wav,R,conj,ni faprige ni faprage                 ni faprige ni gaprige,h,IS/VQ,,,,,0,15,15,15,,,,,5,8.735,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\fouguiflougui.wav,R,conj,ni fougui ni flougui                ni fougui ni pougui,nan,IS/ICN,,,,,0,16,16,35,,,,,5,6.896,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\saprigestaprige.wav,R,conj,ni saprige ni staprige            ni saprige ni caprige             ,nan,IS/ICN,,,,,0,17,17,39,,,,,6,5.219,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\sontecbontec.wav,L,conj,ni sontec ni bontec               ni sontec ni stontec,nan,IS/ICN,,,,,0,18,18,38,,,,,1,5.918,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\souguidougui.wav,L,conj,ni sougui ni dougui                  ni sougui ni sougua,h,IS/VQ,,,,,0,19,19,18,,,,,3,10.751,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\croudettecroudinte.wav,R,red,croudette-croudinte       croudette-croudotte,nan,VQ/VN,,,,,0,20,20,3,,,,,4,7.695,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\maflettemaflotte.wav,L,conj,ni maflette ni maflotte              ni maflette ni maflinte,nan,VQ/VN,,,,,0,21,21,8,,,,,2,9.739,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\faglifragli.wav,R,red,fagli-fragli                 fagli-tagli,nan,IS/ICN,,,,,0,22,22,31,,,,,5,9.09,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\churettechurinte.wav,R,red,churette-churinte           churette-churotte,nan,VQ/VN,,,,,0,23,23,1,,,,,4,12.701,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\plaretteplarotte.wav,L,red,plarette-plarotte            plarette-plarinte,nan,VQ/VN,,,,,0,24,24,4,,,,,6,4.82,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\lutettelutotte.wav,L,conj,ni lutette ni lutotte                   ni lutette ni lutinte,nan,VQ/VN,,,,,0,25,25,6,,,,,1,5.964,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\supetteslupette.wav,R,conj,ni supette ni slupette            ni supette ni gupette,nan,IS/ICN,,,,,0,26,26,37,,,,,5,6.344,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\gontecgontoc.wav,R,conj,ni gontec ni gontoc                ni gontec ni grontec,a,ICN/VQ,,,,,0,27,27,29,,,,,2,9.545,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\tupettetupotte.wav,R,conj,ni tupette ni tupotte                ni tupette ni trupette,a,ICN/VQ,,,,,0,28,28,27,,,,,3,12.142,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\sudettepudette.wav,L,red,sudette-pudette        sudette-studette,nan,IS/ICN,,,,,0,29,29,32,,,,,3,10.637,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\baprigeblaprige.wav,L,conj,ni baprige ni blaprige             ni baprige ni baprage,h,ICN/VQ,,,,,0,30,30,28,,,,,6,10.905,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\cudettecludette.wav,L,red,cudette-cludette         cudette-cudotte,a,ICN/VQ,,,,,0,31,31,22,,,,,2,6.973,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\saubettesaubotte.wav,R,red,saubette-saubotte       saubette-daubette,a,IS/VQ,,,,,0,32,32,13,,,,,2,8.831,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\fontecfontoc.wav,R,conj,ni fontec ni fontoc                    ni fontec ni pontec,a,IS/VQ,,,,,0,33,33,19,,,,,2,14.131,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\faglettefaglotte.wav,R,conj,ni faglette ni faglotte                ni faglette ni taglette,a,IS/VQ,,,,,0,34,34,17,,,,,2,8.33,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\faubetteflaubette.wav,R,red,faubette-flaubette      faubette-gaubette,nan,IS/ICN,,,,,0,35,35,33,,,,,2,8.686,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\soitettesoitinte.wav,R,conj,ni soitette ni soitinte                ni soitette ni soitotte,nan,VQ/VN,,,,,0,36,36,7,,,,,3,8.905,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\daglettedraglette.wav,L,conj,ni daglette ni draglette            ni daglette ni daglotte,a,ICN/VQ,,,,,0,37,37,26,,,,,2,11.095,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\chaditadi.wav,L,red,chadi-tadi                   chadi-chada,h,IS/VQ,,,,,0,38,38,12,,,,,3,10.491,2016_Mar_15_1540,32.00370297,binobino,1,r321
C:\Users\viola\Desktop\FR_GHM\padipada.wav,R,red,padi-pada                  padi-pladi,h,ICN/VQ,,,,,0,39,39,21,,,,,3,10.683,2016_Mar_15_1540,32.00370297,binobino,1,r321
